Orthogroup	gene_id	Accession_number	db_source	pident	alnlen	qcovhsp	scovhsp	evalue	bitscore
OG0001432	HTCC1002_00103	Q1UZM5	TrEMBL	100	187	100	100	8.37e-135	384
OG0001433	NP1_00246	A0A6H1Q0U7	TrEMBL	100	321	100	100	1.5199999999999998e-231	639
OG0001434	MKE-138_00330	A0A966HM69	TrEMBL	97.3	292	74.7	100	2.86e-206	577
OG0001435	AG-422-B22_00575	A0A1M5W601	TrEMBL	88.9	117	99.2	75	5.5299999999999996e-74	226
OG0001436	ETNP2013_S02_SV82_300m_MAG_01_00872	A0A381WSY3	TrEMBL	100	65	100	100	1.69e-38	130
OG0001438	HTCC1062_00465	Q4FNF6	TrEMBL	100	64	100	100	1.11e-38	131
OG0001439	HTCC1002_00084	Q1UZP5	TrEMBL	100	123	100	100	1.32e-82	246
OG0001440	HTCC1002_00072	Q1UZQ7	TrEMBL	100	281	100	100	6.789999999999999e-167	473
OG0001443	ARS1_00188	A0A381SUC0	TrEMBL	98.2	112	100	100	2.3e-71	217
OG0001444	HTCC1062_01028	Q4FLW1	TrEMBL	100	145	100	98.6	1.7299999999999996e-107	311
OG0001445	HTCC1002_01335	Q1V056	TrEMBL	100	299	100	100	1.84e-230	635
OG0001446	HTCC1013_00090	Q4FMD3	TrEMBL	100	44	100	100	1.02e-19	82
OG0001447	ETNP2013_S02_SV82_300m_MAG_01_00578	A0A381SYX4	TrEMBL	98.2	166	80.2	100	2.82e-113	329
OG0001448	HTCC1013_01102	Q4FL76	TrEMBL	100	139	100	100	3.3100000000000004e-86	257
OG0001449	HTCC1013_01101	Q4FL77	TrEMBL	100	140	100	100	5.72e-92	271
OG0001450	HTCC9565_00832	A0ABX1T269	TrEMBL	100	328	100	100	3.23e-241	664
OG0001452	ETNP2013_S02_SV82_300m_MAG_01_00581	A0A381SUD2	TrEMBL	100	86	100	100	4.6e-50	161
OG0001453	HTCC1002_01333	Q1V058	TrEMBL	100	167	100	100	5.389999999999998e-119	342
OG0001454	NP1_00550	A0A6H1Q2U4	TrEMBL	100	178	100	100	1.4599999999999999e-126	362
OG0001458	AG-439-B12_00562	A0A382ETB3	TrEMBL	96.8	63	100	100	4.14e-27	102
OG0001461	NP1_00705	A0A6H1Q1P5	TrEMBL	100	320	100	100	9.209999999999998e-237	652
OG0001466	HTCC9565_00617	A0ABX1T1I7	TrEMBL	100	380	100	100	3.46e-260	717
OG0001468	MiE-29_01004	A0A845S7K0	TrEMBL	87.7	253	100	100	6.719999999999999e-160	452
OG0001469	SAG-MED22_00517	A0A382ZML2	TrEMBL	86.4	221	55.3	100	2.15e-132	388
OG0001472	ME-18_00053	A0A966HN53	TrEMBL	95.3	127	94.8	100	3.63e-77	233
OG0001473	NP1_00136	A0A6H1Q0G7	TrEMBL	100	91	100	100	3.7900000000000005e-58	182
OG0001475	HTCC1002_00422	Q4FMB3	TrEMBL	100	138	100	100	1.12e-88	263
OG0001478	HTCC9565_01013	A0ABX1T2Q0	TrEMBL	100	587	100	100	0	1159
OG0001479	AG-426-O05_00866	A0A382UNJ1	TrEMBL	85.7	140	26.6	100	1.08e-75	244
OG0001480	NP1_01236	A0A6H1Q3I3	TrEMBL	100	243	100	100	8.349999999999998e-165	464
OG0001481	ETNP2013_S02_SV82_300m_MAG_01_00244	A0A382CBL7	TrEMBL	99.3	461	68.1	100	0	901
OG0001482	AG-464-P13_00923	A0A382V343	TrEMBL	93.1	159	97	100	4.67e-97	286
OG0001485	HTCC9565_00772	A0ABX1T1Z7	TrEMBL	100	865	100	100	0	1545
OG0001487	HTCC9565_00949	A0ABX1T103	TrEMBL	100	169	100	100	2.4599999999999998e-116	335
OG0001488	HTCC9565_01352	A0ABX1T265	TrEMBL	100	68	100	100	7.52e-41	137
OG0001489	AG-390-I15_00763	A0A382ZVJ5	TrEMBL	86.1	216	29.5	99.5	1.4799999999999997e-112	348
OG0001490	AG-414-L04_00722	A0A382IZM8	TrEMBL	95.9	197	48.2	100	6.639999999999999e-135	394
OG0001491	HTCC1002_00114	Q1UZL4	TrEMBL	100	171	100	100	1.9999999999999997e-107	313
OG0001492	AG-390-C19_00682	A0A382GVQ2	TrEMBL	95.5	22	7.8	52.4	9.22e-5	49.7
OG0001493	AG-916-B15_00314	A0A381W3M0	TrEMBL	90.4	52	91.2	92.9	8.32e-4	42.7
OG0001496	ME-17_00165	A0A964V1R0	TrEMBL	99.3	152	100	100	2.0100000000000002e-100	294
OG0001502	HTCC1062_01227	Q4FLB8	TrEMBL	100	402	100	100	9.57e-230	642
OG0001506	AAA795-A20_01207	A0A381U039	TrEMBL	89	155	59.4	100	7.5e-90	272
OG0001508	ETNP2013_S02_SV82_300m_MAG_01_00815	A0A381ZQU6	TrEMBL	98.9	635	100	100	0	1260
OG0001509	NP1_00701	A0A6H1Q1Y8	TrEMBL	100	314	100	100	8.099999999999999e-228	629
OG0001511	AG-414-L04_00718	A0A382WCW6	TrEMBL	88	100	100	100	1.53e-59	186
OG0001512	HTCC9565_00237	A0ABX1SZ41	TrEMBL	100	281	100	100	1.6e-206	573
OG0001515	AG-414-M23_00379	A0A382QC55	TrEMBL	88.3	145	99.3	99.3	6.31e-92	272
OG0001516	HTCC1002_00113	Q1UZL5	TrEMBL	100	180	100	100	4.149999999999999e-118	341
OG0001518	AG-390-M15_00766	A0A381ZR85	TrEMBL	89.8	167	96	97.7	3.76e-90	270
OG0001520	HIMB114_01330	A0ACD6B9R7	TrEMBL	100	228	100	100	4.56e-141	403
OG0001522	HTCC9565_00773	A0ABX1T3K2	TrEMBL	100	224	100	100	2.24e-155	439
OG0001524	HTCC9565_00241	A0ABX1SZ40	TrEMBL	100	323	100	100	4.01e-228	631
OG0001526	HTCC9565_00214	A0ABX1T324	TrEMBL	100	441	100	100	1.48e-301	827
OG0001528	AG-439-E23_00746	A0A382RNF9	TrEMBL	87.8	312	94.3	100	5.009999999999999e-194	545
OG0001531	HTCC9565_00284	A0ABX1T1Q1	TrEMBL	100	478	100	100	0	894
OG0001532	HTCC7211_01282	D5BQ43	TrEMBL	93.7	447	97.8	99.1	0	923
OG0001534	HTCC1013_01019	Q4FLF9	TrEMBL	100	68	100	100	3.8599999999999996e-43	142
OG0001535	HTCC1002_00983	Q1V156	TrEMBL	100	109	100	100	2.41e-76	229
OG0001537	HIMB1564_00904	A0A382LY88	TrEMBL	89.6	144	74.6	74.6	1.31e-86	262
OG0001538	HTCC9565_00842	A0ABX1T0S3	TrEMBL	100	153	100	100	1.72e-115	332
OG0001539	HTCC9565_00771	A0ABX1T206	TrEMBL	100	230	100	100	4.9699999999999996e-146	416
OG0001540	ME-31_00160	A0A966M216	TrEMBL	97.7	350	98.6	100	6.399999999999999e-249	686
OG0001543	NP1_00710	A0A6H1Q1Q3	TrEMBL	100	278	100	100	3.6e-197	549
OG0001544	AG-414-L04_00195	A0A382GMW4	TrEMBL	89	82	42.1	98.8	3.28e-42	146
OG0001546	HTCC9565_00215	A0ABX1T0H5	TrEMBL	100	391	100	100	9.609999999999999e-284	777
OG0001549	HTCC9565_00919	A0ABX1T0X4	TrEMBL	100	146	100	100	1.23e-98	289
OG0001551	AG-919-N17_00807	Q6UCQ0	TrEMBL	96.9	286	100	100	2.92e-191	535
OG0001555	ME-18_00984	A0A845S9U3	TrEMBL	96	277	100	100	1.98e-189	529
OG0001556	NP1_00771	A0A6H1Q250	TrEMBL	100	160	100	100	1.39e-104	305
OG0001557	ETNP2013_S02_SV82_300m_MAG_01_00431	A0A381SKM5	TrEMBL	94.8	155	100	98.7	1.38e-93	277
OG0001563	MiE-29_00314	A0A845S8N5	TrEMBL	97.3	223	100	100	7.23e-156	440
OG0001564	HTCC1002_01381	Q1V009	TrEMBL	100	115	100	100	1.2599999999999999e-83	248
OG0001565	HTCC1002_01214	Q1V0H3	TrEMBL	100	237	100	100	4.889999999999999e-145	414
OG0001567	HTCC1002_00321	Q4FM21	TrEMBL	100	385	100	100	3.6199999999999995e-285	780
OG0001570	HTCC9565_00615	A0ABX1T444	TrEMBL	100	101	100	100	8.46e-62	192
OG0001571	HTCC1002_00108	Q1UZM0	TrEMBL	100	90	100	100	1.23e-58	183
OG0001572	HTCC9565_00933	A0ABX1T110	TrEMBL	100	186	100	100	1.1899999999999999e-129	370
OG0001575	HTCC1002_00436	Q1V2P3	TrEMBL	100	533	100	100	0	1076
OG0001577	ETNP2013_S02_SV82_300m_MAG_01_00310	A0A381QY99	TrEMBL	100	71	100	100	2.04e-35	123
OG0001578	HTCC9565_00648	A0ABX1T388	TrEMBL	100	136	100	100	6.77e-89	263
OG0001579	HIMB1517_00766	A0A382F1M8	TrEMBL	95	462	97.5	100	0	878
OG0001580	HTCC9565_00061	A0ABX1T028	TrEMBL	100	393	100	100	1.9399999999999998e-284	779
OG0001586	NP1_00566	A0A6H1Q1L0	TrEMBL	100	261	100	100	1.3699999999999997e-197	548
OG0001589	NP1_01232	A0A6H1Q342	TrEMBL	100	587	100	100	0	1018
OG0001590	HTCC9565_00120	A0ABX1T2U1	TrEMBL	100	281	100	100	7.02e-201	558
OG0001591	HTCC1062_01173	Q4FLH2	TrEMBL	100	216	100	100	2.8199999999999994e-145	412
OG0001593	NP1_01235	A0A6H1Q4C5	TrEMBL	100	445	100	100	4.17e-305	848
OG0001595	NP1_00826	A0A6H1Q2A1	TrEMBL	100	232	100	100	2.63e-167	469
OG0001598	HTCC1002_00040	Q1UZU2	TrEMBL	100	233	100	100	7.19e-161	453
OG0001599	HTCC9565_01156	A0ABX1T348	TrEMBL	100	462	100	100	0	914
OG0001600	HTCC1002_00081	Q1UZP8	TrEMBL	100	226	100	100	4.0299999999999994e-159	448
OG0001604	ME-20_00184	A0A966HQD0	TrEMBL	95.6	363	99.2	100	1.21e-259	714
OG0001606	HTCC1002_00313	Q4FM15	TrEMBL	100	132	100	100	5.86e-88	261
OG0001608	ETNP2013_S02_SV82_300m_MAG_01_00747	A0A382AY74	TrEMBL	97.1	69	54.3	100	1.96e-38	133
OG0001609	HTCC9565_00812	A0ABX1T0P5	TrEMBL	100	415	100	100	1.23e-289	794
OG0001610	HTCC9565_00934	A0ABX1T0Y8	TrEMBL	100	198	100	100	8.98e-149	420
OG0001611	HTCC9565_00620	A0ABX1T2L4	TrEMBL	100	258	100	100	1.16e-192	536
OG0001612	HTCC1062_00394	Q4FNM4	TrEMBL	100	130	100	100	2.2200000000000003e-91	269
OG0001619	MKE-138_00122	A0A845S555	TrEMBL	95.6	386	100	100	2.33e-277	761
OG0001620	HTCC1002_01016	Q1V123	TrEMBL	100	372	100	100	6.369999999999999e-252	695
OG0001621	NP1_01234	A0A6H1Q5H9	TrEMBL	100	701	100	100	0	1386
OG0001623	HTCC9565_00932	A0ABX1T0Y9	TrEMBL	100	196	100	100	1.9499999999999998e-133	381
OG0001629	AG-447-N21_00854	A0A382MS41	TrEMBL	86.4	59	38.8	88.1	4.97e-28	108
OG0001630	NP1_00045	A0A6H1Q1G9	TrEMBL	100	189	96.4	100	1.58e-135	386
OG0001631	HTCC1002_00105	Q1UZM3	TrEMBL	100	69	100	100	9.789999999999999e-42	139
OG0001632	HTCC1040_01016	Q4FLH1	TrEMBL	100	125	100	100	4.57e-84	250
OG0001636	NP1_00682	A0A6H1Q3X2	TrEMBL	100	490	100	100	0	981
OG0001637	MKE-138_00303	A0A845SE25	TrEMBL	96.7	451	100	100	0	894
OG0001638	AG-430-K07_00186	A0A383BSB7	TrEMBL	88.6	44	11	100	4.66e-17	84.7
OG0001639	NP1_00722	A0A6H1Q412	TrEMBL	100	276	100	100	3.0799999999999994e-197	549
OG0001644	NP1_01238	A0A6H1Q4R9	TrEMBL	100	705	100	100	0	1228
OG0001645	AG-896-A02_01273	A0A175RP25	TrEMBL	85.7	28	10.9	20.7	2.83e-6	56.2
OG0001646	AG-337-C09_01097	A0ABS9SM60	TrEMBL	87	46	13.1	69.7	3.45e-22	98.6
OG0001647	HTCC9565_00228	A0ABX1T204	TrEMBL	100	370	100	100	2.63e-259	714
OG0001649	ME-33_01214	A0A966LWU9	TrEMBL	93.2	221	100	100	1.3799999999999999e-143	409
OG0001650	NP1_00677	A0A6H1Q1W1	TrEMBL	100	232	100	100	1.5699999999999998e-159	450
OG0001651	AG-426-I21_01111	A0A382IG54	TrEMBL	87.8	49	15	50	1.23e-16	84.3
OG0001654	AG-426-I21_00888	A0A348W834	TrEMBL	86.7	45	15.2	95.7	1.38e-19	90.1
OG0001656	NP1_00694	A0A6H1Q211	TrEMBL	100	122	100	100	1.27e-84	251
OG0001657	HTCC9565_00985	A0ABX1T467	TrEMBL	100	93	100	100	1.1199999999999999e-60	189
OG0001658	ME-17_00057	A0A966M1Y3	TrEMBL	99.4	526	61	100	0	981
OG0001661	ME-18_00059	A0A845SFA5	TrEMBL	95.8	71	100	93.4	2.32e-44	146
OG0001662	ETNP2013_S02_SV82_300m_MAG_01_00354	A0A381TT53	TrEMBL	97.8	278	100	100	8.359999999999999e-187	523
OG0001665	HTCC1002_00100	Q1UZM9	TrEMBL	100	553	100	100	0	1086
OG0001666	HTCC1002_00073	Q1UZQ6	TrEMBL	100	194	100	100	2.47e-135	385
OG0001668	HTCC9565_00717	A0ABX1T0F1	TrEMBL	100	81	100	100	3.0999999999999996e-48	156
OG0001669	AG-919-F03_00423	A0ABZ2BVR9	TrEMBL	96.4	83	30.5	64.8	1.15e-45	159
OG0001670	Uisw_090_01418	A0A382GJU9	TrEMBL	88.1	59	75.6	37.6	3.6799999999999997e-31	115
OG0001672	AG-414-E02_00199	A0A382BBM6	TrEMBL	95.5	440	100	100	4.68e-293	805
OG0001673	NP1_01212	A0A6H1Q321	TrEMBL	100	68	100	100	7.26e-39	132
OG0001675	ME-17_00554	A0A966LXS3	TrEMBL	90.8	207	100	95.8	4.879999999999999e-130	374
OG0001678	HTCC9565_00325	A0ABX1SZB6	TrEMBL	100	616	100	100	0	1168
OG0001679	HTCC9565_00619	A0ABX1T1Y1	TrEMBL	100	1134	100	100	0	2230
OG0001688	NP1_00015	A0A6H1Q1Q1	TrEMBL	100	260	100	100	2.43e-186	520
OG0001689	ETNP2013_S02_SV82_300m_MAG_01_00327	A0A381RWW2	TrEMBL	99.6	258	100	100	1.4e-184	515
OG0001699	ME-31_00917	A0A966M179	TrEMBL	87.2	366	99.7	99.7	1.2899999999999998e-237	659
OG0001700	AG-912-L11_01126	A4GJP2	TrEMBL	100	203	100	100	7.9e-141	400
OG0001701	AG-908-C18_00687	A4GJP3	TrEMBL	96	226	100	100	6.41e-156	440
OG0001702	AG-892-A22_01169	A4GJP4	TrEMBL	99.3	147	100	100	3.95e-100	293
OG0001704	AH-287-F15_01102	A0A381ZV13	TrEMBL	90.4	510	100	100	0	916
OG0001705	HTCC9565_00723	A0ABX1T1U3	TrEMBL	100	52	100	100	1.9e-25	97.1
OG0001707	HTCC1002_00088	Q1UZP1	TrEMBL	100	128	100	100	1.2e-85	254
OG0001708	AG-913-M13_00417	A4GJQ1	TrEMBL	95.7	301	89.1	100	2.7199999999999997e-220	611
OG0001711	ETNP2013_S02_SV82_300m_MAG_01_00735	A0A382JAH3	TrEMBL	96.8	253	100	100	1.2299999999999998e-171	482
OG0001712	ME-17_00153	A0A966HNK0	TrEMBL	94.8	96	100	100	8.039999999999999e-60	187
OG0001713	AG-447-L10_00791	A4GJP5	TrEMBL	100	324	100	57	2.1999999999999995e-231	649
OG0001714	MiE-29_00481	A0A964V0I6	TrEMBL	88	150	100	92.6	1.79e-82	249
OG0001715	MiE-29_00887	A0A966LX01	TrEMBL	91.9	395	100	100	1.7899999999999998e-249	691
OG0001716	AG-439-C08_00460	A0A381ZCG5	TrEMBL	95.7	93	89.4	100	2.3199999999999997e-56	178
OG0001719	HIMB109_00236	A0A2W5N775	TrEMBL	96	25	25	40.3	5.37e-9	57.8
OG0001722	NP1_00786	A0A6H1Q267	TrEMBL	100	205	100	100	4.96e-120	348
OG0001724	AG-390-C17_00506	A4GJP6	TrEMBL	95	101	100	100	5.090000000000001e-63	195
OG0001725	HIMB2304_00428	A4GJP7	TrEMBL	99	100	100	100	1.93e-62	194
OG0001726	AG-908-C18_00682	A4GJP8	TrEMBL	96.7	123	100	45.7	2.61e-77	238
OG0001727	MKE-138_00745	A0A966HN72	TrEMBL	89.1	119	48.4	100	3.51e-69	218
OG0001731	NP1_01497	A0A6H1Q3S6	TrEMBL	100	174	100	100	3.47e-123	353
OG0001733	HTCC1002_01017	Q1V122	TrEMBL	99.6	248	100	88.9	3.0799999999999996e-179	502
OG0001738	NP1_00688	A0A6H1Q3J9	TrEMBL	100	379	100	100	5.26e-275	754
OG0001742	MiE-29_00002	A0A964UXS4	TrEMBL	92.2	359	100	100	1.29e-233	648
OG0001743	MiE-29_00021	A0A845S7V3	TrEMBL	94.6	149	100	100	2.26e-91	271
OG0001744	ME-18_01048	A0A845S8X5	TrEMBL	93.2	147	100	100	9.66e-92	271
OG0001745	ME-31_01199	A0A966HN41	TrEMBL	94.5	292	100	100	3.18e-198	553
OG0001746	ME-33_01204	A0A964V189	TrEMBL	96.7	151	100	100	9.549999999999999e-94	277
OG0001753	HTCC1002_00423	Q4FMB4	TrEMBL	100	248	100	100	7.489999999999999e-175	490
OG0001754	AG-901-G03_01215	A0A382BNU1	TrEMBL	87.9	348	48.4	97.5	1.8e-214	614
OG0001758	MiE-29_00441	A0A845S495	TrEMBL	95.2	126	100	100	4.04e-74	225
OG0001763	ME-17_00676	A0A966M0Y4	TrEMBL	91.7	360	100	100	3.729999999999999e-238	659
OG0001764	ETNP2013_S02_SV82_300m_MAG_01_00031	A0A381T8G6	TrEMBL	86.4	103	100	89.6	2.36e-51	166
OG0001770	HTCC9565_00227	A0ABX1SZ19	TrEMBL	100	295	100	100	3.91e-205	570
OG0001772	HTCC9565_01034	A0ABX1T4T8	TrEMBL	100	59	100	100	1.26e-35	123
OG0001773	HTCC1002_00075	Q1UZQ4	TrEMBL	100	54	100	100	9.5e-29	105
OG0001776	NP1_01282	A0A6H1Q5L8	TrEMBL	100	408	100	100	5.6e-255	706
OG0001778	NP1_00809	A0A6H1Q287	TrEMBL	100	268	100	100	1.8399999999999997e-185	518
OG0001780	HIMB1507_00349	X0W2P5	TrEMBL	88.6	44	63.8	100	3.0200000000000004e-21	87
OG0001782	HTCC1002_00112	Q1UZL6	TrEMBL	100	372	100	100	4.9499999999999993e-210	589
OG0001786	NP1_00931	A0A6H1Q3W9	TrEMBL	100	175	100	100	3.449999999999999e-119	343
OG0001790	ME-20_00044	A0A964XS19	TrEMBL	100	112	100	100	2.3e-71	217
OG0001791	MKE-138_00532	A0A964UXG0	TrEMBL	94.1	255	100	100	1.8299999999999997e-174	489
OG0001792	AG-895-F17_00316	A0A382X953	TrEMBL	86	143	36.7	97.9	1.35e-82	258
OG0001797	HTCC9565_00613	A0ABX1T026	TrEMBL	100	137	100	100	2.09e-88	262
OG0001799	HTCC1002_00056	Q1UZS6	TrEMBL	100	162	100	100	1.44e-116	335
OG0001807	HTCC9565_01157	A0ABX1T4P6	TrEMBL	100	143	100	100	6.89e-108	312
OG0001810	HTCC9565_00989	A0ABX1T169	TrEMBL	100	57	100	100	3.7099999999999997e-34	119
OG0001811	HTCC1013_00636	Q4FNW7	TrEMBL	100	202	100	100	1.83e-125	361
OG0001813	HTCC1002_00054	Q1UZS8	TrEMBL	100	536	100	100	0	970
OG0001814	HIMB1491_01412	A0ABY6GPX4	TrEMBL	92	50	4.8	68.5	1.23e-20	97.4
OG0001818	HTCC9565_01338	A0ABX1T236	TrEMBL	100	340	100	100	3.259999999999999e-247	681
OG0001821	ARS1_01110	Q6SHN4	TrEMBL	93.5	248	100	100	1.6699999999999998e-162	459
OG0001822	HTCC1002_00352	Q1V2X4	TrEMBL	100	75	100	100	3.69e-33	118
OG0001824	HTCC1002_00736	Q4FN86	TrEMBL	100	454	100	100	0	875
OG0001828	Uisw_130_01051	A0A382FDF1	TrEMBL	86.8	174	100	98.3	1.18e-108	317
OG0001832	ME-17_00382	A0A845SA63	TrEMBL	92.5	80	100	88.9	5.76e-41	138
OG0001835	ME-18_00052	A0A964UYR6	TrEMBL	95.5	243	100	100	1.5899999999999998e-153	436
OG0001836	HTCC1062_00798	Q4FMI3	TrEMBL	100	69	100	100	6.31e-47	152
OG0001843	HTCC9565_00925	A0ABX1T402	TrEMBL	100	405	100	100	2.72e-297	813
OG0001845	ME-17_00049	A0A966LZ84	TrEMBL	95.1	123	100	100	3.49e-69	213
OG0001846	HTCC1002_00727	Q1V1V2	TrEMBL	100	345	100	100	2.9099999999999996e-248	684
OG0001847	ETNP2013_S02_SV82_300m_MAG_01_00763	A0A381T272	TrEMBL	98.1	161	87	100	1.6299999999999997e-112	326
OG0001848	NP1_01484	A0A6H1Q456	TrEMBL	100	746	100	100	0	1106
OG0001852	AG-414-M23_00952	A0A381Z7B4	TrEMBL	85.5	325	99.7	100	1.01e-204	572
OG0001853	AG-901-G03_00779	Q6UCN7	TrEMBL	95	139	87.4	88.5	7.91e-85	255
OG0001857	HTCC1002_00716	Q4FN66	TrEMBL	100	277	100	100	2.01e-198	552
OG0001858	HTCC1002_00087	Q1UZP2	TrEMBL	100	113	100	100	3.08e-40	139
OG0001859	HTCC1002_00082	Q1UZP7	TrEMBL	100	286	100	100	1.35e-196	548
OG0001864	ME-31_00163	A0A964XQL0	TrEMBL	93	158	62.2	100	4.1e-100	298
OG0001865	ME-33_00764	A0A964UXM1	TrEMBL	93.5	245	100	100	3.26e-163	460
OG0001877	HTCC1002_00745	Q1V1T4	TrEMBL	100	177	100	100	4.1899999999999995e-121	348
OG0001878	LSUCC0530_00353	A0A845S7C1	TrEMBL	92.7	55	100	100	1.4899999999999998e-30	110
OG0001883	HTCC1040_01043	Q4FLE4	TrEMBL	100	466	100	100	0	927
OG0001891	HTCC9565_00200	A0ABX1T0F7	TrEMBL	100	334	100	100	4.42e-242	667
OG0001892	HTCC1040_01022	Q4FLG5	TrEMBL	99.7	299	97.4	100	1.3599999999999997e-225	623
OG0001895	AG-349-O05_01049	A0A383F003	TrEMBL	92.1	214	47.5	98.2	2.9e-132	389
OG0001898	NP1_00649	A0A6H1Q1J4	TrEMBL	100	224	100	100	6.159999999999999e-153	432
OG0001900	ETNP2013_S02_SV82_300m_MAG_01_00820	A0A381VP21	TrEMBL	89.8	49	96.1	87.5	4.7499999999999994e-24	93.6
OG0001904	AG-414-B08_00639	A0A382MU10	TrEMBL	95.1	366	80.8	100	3.2e-260	719
OG0001910	AG-457-M14_00547	A0A7V6TZA4	TrEMBL	92	25	18.7	100	6.59e-7	52.8
OG0001918	ARS1_01108	Q6SHN2	TrEMBL	95.4	417	100	100	4.32e-275	758
OG0001919	NP1_00782	A0A6H1Q3T7	TrEMBL	100	1081	100	100	0	2170
OG0001922	MED605_01219	A0A0A2C8N4	TrEMBL	91.2	251	99.2	99.2	4.939999999999999e-162	458
OG0001923	HTCC9565_00062	A0ABX1SZY0	TrEMBL	100	68	100	100	7.26e-39	132
OG0001927	HTCC1002_00111	Q1UZL7	TrEMBL	100	697	100	100	0	1386
OG0001928	HTCC9565_00618	A0ABX1T357	TrEMBL	100	196	100	100	4.2199999999999997e-128	367
OG0001932	AG-457-M14_00002	A0A381YNL7	TrEMBL	93.9	328	60	90.6	1.1399999999999996e-227	641
OG0001934	HTCC9565_01031	A0ABX1T4B2	TrEMBL	100	887	100	100	0	1781
OG0001936	ETNP2013_S02_SV82_300m_MAG_01_00503	A0A381U6F6	TrEMBL	95.8	167	100	100	3.1099999999999995e-109	317
OG0001938	ME-31_00462	A0A845S6J7	TrEMBL	94.1	102	100	100	1.84e-61	191
OG0001939	HTCC1062_01184	Q4FLG2	TrEMBL	100	183	100	100	1.39e-122	352
OG0001941	NP1_00659	A0A6H1Q1K4	TrEMBL	100	287	99.7	90	7.989999999999999e-202	563
OG0001947	AG-430-A11_00839	A0A382RP98	TrEMBL	85.9	64	81	90.1	9.18e-32	114
OG0001948	HTCC9565_01353	A0ABX1T249	TrEMBL	100	463	100	100	0	920
OG0001961	AG-439-D15_01149	A0A382CV63	TrEMBL	87.6	129	54.2	67.2	6.15e-75	234
OG0001963	MiE-29_00569	A0A966LXH7	TrEMBL	89.5	114	28.9	99.1	1.1699999999999999e-68	221
OG0001964	ME-17_00085	A0A966LWD6	TrEMBL	95.3	170	85.4	100	4.09e-98	291
OG0001974	AH-287-F15_00515	A0A382B3R2	TrEMBL	90.9	197	68.6	100	7.86e-127	368
OG0001985	AH-287-F15_00404	A0A382QP73	TrEMBL	97.3	37	42.5	42.5	1.1e-14	72.4
OG0001986	AH-287-F15_01011	A0A382IH75	TrEMBL	92.1	38	100	100	2.74e-17	75.5
OG0001990	AG-422-B15_01091	A0A382Y3U1	TrEMBL	93.8	160	39.9	100	2.33e-97	296
OG0001991	AG-439-D15_01156	A0A381XTQ1	TrEMBL	88.7	310	100	73.5	6.74e-206	578
OG0001992	HTCC9565_00213	A0ABX1T1Y8	TrEMBL	100	328	100	100	7e-236	651
OG0001993	MKE-138_00850	A0A966HS56	TrEMBL	93.1	101	100	100	6.18e-64	197
OG0001995	MED605_01220	A0A0A2C6D8	TrEMBL	94.2	258	100	100	2.4699999999999996e-169	477
OG0001999	ME-17_00997	A0A966LW34	TrEMBL	93.3	134	100	100	2.5200000000000003e-73	224
OG0002000	HTCC1002_00636	Q1V240	TrEMBL	100	443	100	100	0	881
OG0002001	HTCC1002_00728	Q4FN78	TrEMBL	100	240	100	100	1.9e-164	463
OG0002002	AH-287-F15_01158	A0A382DIY8	TrEMBL	86.7	166	89.2	97.6	2.1899999999999994e-101	298
OG0002005	AG-325-C18_01007	A0A382S344	TrEMBL	87.5	40	97.6	81.6	1.23e-11	61.6
OG0002009	AG-917-J06_00984	A4GJQ2	TrEMBL	90.6	619	75.7	75.5	0	982
OG0002012	HTCC9565_00211	A0ABX1SZ10	TrEMBL	100	243	100	100	3.5799999999999996e-150	427
OG0002023	AH-287-F15_00624	A0A382JW25	TrEMBL	87.3	157	79.7	83.1	6.539999999999999e-101	298
OG0002037	AG-894-A11_01048	A0A937I253	TrEMBL	91.4	327	100	100	1.5699999999999996e-229	635
OG0002050	AG-439-E23_00547	A0A383ETI6	TrEMBL	91.4	58	100	100	2.8399999999999998e-25	97.1
OG0002051	HTCC9565_00823	A0ABX1T0N8	TrEMBL	100	131	100	100	3.27e-98	286
OG0002055	MKE-138_00361	A0A966HLM7	TrEMBL	90.4	157	100	100	1.95e-89	266
OG0002056	ME-17_00235	A0A964V548	TrEMBL	97.2	388	100	100	7.52e-259	714
OG0002057	ME-33_01022	A0A845S914	TrEMBL	94.6	315	100	100	1.82e-188	530
OG0002058	ARS1_00418	A0A381QVY5	TrEMBL	90.2	287	98	100	2.7699999999999994e-182	512
OG0002059	ME-33_00479	A0A966HUF5	TrEMBL	89.3	112	45.3	92.6	1.41e-59	193
OG0002060	HTCC9565_00716	A0ABX1T0D2	TrEMBL	100	351	100	100	3.2699999999999997e-248	684
OG0002061	HTCC1002_00070	Q4FLG4	TrEMBL	100	61	100	100	1.3e-29	108
OG0002062	HTCC1002_00063	Q4FLF0	TrEMBL	100	54	100	100	2.9199999999999996e-32	114
OG0002073	IMCC9063_00970	A0A383AYD6	TrEMBL	87.7	122	100	100	2.5599999999999996e-66	205
OG0002074	AG-891-J04_00538	A0A382DPW5	TrEMBL	85.4	315	35.3	100	4.3499999999999997e-181	533
OG0002088	AH-287-F15_00607	A0A382BTQ7	TrEMBL	90.8	392	100	100	8.04e-272	747
OG0002099	AG-899-O02_00630	A4GJL3	TrEMBL	99	208	100	100	7.62e-155	436
OG0002102	AG-894-A11_00249	A0A382QTM7	TrEMBL	92.7	41	9.1	100	1.13e-16	84
