Orthogroup	gene_id	genome	Accession_number	db_source	structure_match_type	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0000843	HTCC1016_01177	HTCC1016	Q4FL97	TrEMBL	Close sequence match	100	100	100	0	988	TRUE	K02011	iron(III) transport system permease protein	COG1178	FbpB	Inorganic ion transport and metabolism
OG0000843	HTCC1002_00011	HTCC1002	Q1UZX0	TrEMBL	Close sequence match	100	100	100	0	985	TRUE	K02011	iron(III) transport system permease protein	COG1178	FbpB	Inorganic ion transport and metabolism
OG0000844	NP1_00166	NP1	A0A6H1Q252	TrEMBL	Close sequence match	100	100	100	9.49e-83	247	TRUE	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	Coenzyme transport and metabolism
OG0000844	HTCC1002_00238	HTCC1002	Q4FLT9	TrEMBL	Close sequence match	100	100	100	1.92e-82	246	TRUE	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	COG0054	RibE	Coenzyme transport and metabolism
OG0000845	HTCC1002_00331	HTCC1002	Q1UZ09	TrEMBL	Close sequence match	100	100	100	0	1064	TRUE	K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	COG5000	NtrY	Signal transduction mechanisms
OG0000845	NP1_00261	NP1	A0A6H1Q219	TrEMBL	Close sequence match	100	100	100	0	1055	TRUE	K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	COG5000	NtrY	Signal transduction mechanisms
OG0000845	HTCC1062_00953	HTCC1062	Q4FM30	TrEMBL	Close sequence match	100	100	100	0	1040	TRUE	K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	COG5000	NtrY	Signal transduction mechanisms
OG0000846	HTCC1013_00279	HTCC1013	Q4FMX4	Swiss-Prot	Close sequence match	100	100	100	5.52e-152	423	TRUE	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	COG0688	Psd	Lipid transport and metabolism
OG0000847	NP1_00753	NP1	A0A6H1Q2F4	TrEMBL	Close sequence match	100	100	100	3.05e-179	502	TRUE	K06861	lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	COG1137	LptB	Cell wall/membrane/envelope biogenesis
OG0000847	HTCC1002_00776	HTCC1002	Q1V1Q7	TrEMBL	Close sequence match	100	100	100	1.24e-178	500	TRUE	K06861	lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	COG1137	LptB	Cell wall/membrane/envelope biogenesis
OG0000847	HTCC1013_00421	HTCC1013	Q4FNC2	TrEMBL	Close sequence match	100	100	100	1.24e-178	500	TRUE	K06861	lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	COG1137	LptB	Cell wall/membrane/envelope biogenesis
OG0000848	NP1_00372	NP1	A0A6H1Q2B9	TrEMBL	Close sequence match	100	100	100	1.15e-131	375	TRUE	NA	NA	COG0512	PabA	Amino acid transport and metabolism
OG0000848	HTCC1002_00448	HTCC1002	Q1V2N0	TrEMBL	Close sequence match	100	100	100	9.42e-131	373	TRUE	NA	NA	COG0512	PabA	Amino acid transport and metabolism
OG0000848	HTCC1013_00097	HTCC1013	Q4FME0	TrEMBL	Close sequence match	100	100	100	1.34e-130	373	TRUE	NA	NA	COG0512	PabA	Amino acid transport and metabolism
OG0000849	NP1_00381	NP1	A0A6H1Q170	TrEMBL	Close sequence match	100	100	100	5.94e-109	316	TRUE	NA	NA	NA	NA	NA
OG0000849	HTCC1002_00457	HTCC1002	Q1V2M0	TrEMBL	Close sequence match	100	100	100	8.43e-109	315	TRUE	NA	NA	NA	NA	NA
OG0000849	HTCC1062_00832	HTCC1062	Q4FME9	TrEMBL	Close sequence match	100	100	100	1.2e-108	315	TRUE	NA	NA	NA	NA	NA
OG0000849	ETNP2013_S02_SV82_300m_MAG_01_00024	ETNP2013_S02_SV82_300m_MAG_01	A0A381RC84	TrEMBL	Close sequence match	100	100	100	6.94e-103	300	TRUE	NA	NA	NA	NA	NA
OG0000850	HTCC1002_00580	HTCC1002	Q1V297	TrEMBL	Close sequence match	100	100	100	1.1e-305	842	TRUE	NA	NA	COG2814	AraJ	Carbohydrate transport and metabolism
OG0000850	HTCC1013_00231	HTCC1013	Q4FMS5	TrEMBL	Close sequence match	100	100	100	1.1e-305	842	TRUE	NA	NA	COG2814	AraJ	Carbohydrate transport and metabolism
OG0000850	NP1_00529	NP1	A0A6H1Q2S4	TrEMBL	Close sequence match	100	100	100	1.87e-300	823	TRUE	NA	NA	COG2814	AraJ	Carbohydrate transport and metabolism
OG0000851	NP1_01327	NP1	A0A6H1Q3B9	TrEMBL	Close sequence match	100	100	100	1.48e-265	732	TRUE	K01999	branched-chain amino acid transport system substrate-binding protein	COG0683	LivK	Amino acid transport and metabolism
OG0000851	HTCC1002_01314	HTCC1002	Q4FKY9	TrEMBL	Close sequence match	100	100	100	3.08e-261	721	TRUE	K01999	branched-chain amino acid transport system substrate-binding protein	COG0683	LivK	Amino acid transport and metabolism
OG0000852	HTCC1002_00453	HTCC1002	A0A6H1Q132	TrEMBL	Close sequence match	100	100	100	1.78e-39	133	TRUE	NA	NA	NA	NA	NA
OG0000852	HTCC1062_00836	HTCC1062	Q4FME5	TrEMBL	Close sequence match	100	100	100	1.78e-39	133	TRUE	NA	NA	NA	NA	NA
OG0000852	ME-17_00296	ME-17	A0A845S967	TrEMBL	Close sequence match	100	100	100	2.79e-34	119	TRUE	NA	NA	NA	NA	NA
OG0000853	HTCC1002_01385	HTCC1002	Q4FL62	TrEMBL	Close sequence match	100	100	100	2.59e-248	684	TRUE	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	COG0026	PurK	Nucleotide transport and metabolism
OG0000853	NP1_01395	NP1	A0A6H1Q3T4	TrEMBL	Close sequence match	100	100	100	2.12e-247	682	TRUE	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	COG0026	PurK	Nucleotide transport and metabolism
OG0000854	HTCC1013_00587	HTCC1013	Q4FNS0	TrEMBL	Close sequence match	100	100	100	5.85e-87	259	TRUE	K08973	protoporphyrinogen IX oxidase [EC:1.3.99.-]	COG1981	HemJ	Coenzyme transport and metabolism
OG0000855	HTCC1002_00821	HTCC1002	Q1V1L6	TrEMBL	Close sequence match	100	100	100	7.48e-30	108	TRUE	NA	NA	NA	NA	NA
OG0000855	HTCC1062_00458	HTCC1062	Q4FNG3	TrEMBL	Close sequence match	100	100	100	7.48e-30	108	TRUE	NA	NA	COG1129	MglA	Carbohydrate transport and metabolism
OG0000856	HTCC1002_00443	HTCC1002	Q4FMD5	TrEMBL	Close sequence match	100	100	100	0	1296	TRUE	K00394	adenylylsulfate reductase, subunit A [EC:1.8.99.2]	COG1053	SdhA	Energy production and conversion
OG0000856	NP1_00367	NP1	A0A6H1Q122	TrEMBL	Close sequence match	100	100	100	0	1296	TRUE	K00394	adenylylsulfate reductase, subunit A [EC:1.8.99.2]	COG1053	SdhA	Energy production and conversion
OG0000857	HTCC1002_00775	HTCC1002	Q1V1Q8	TrEMBL	Close sequence match	100	100	100	1.67e-133	381	TRUE	NA	NA	COG3117	LptC	Cell wall/membrane/envelope biogenesis
OG0000857	HTCC1062_00505	HTCC1062	Q4FNC1	TrEMBL	Close sequence match	100	100	100	1.13e-131	376	TRUE	NA	NA	COG3117	LptC	Cell wall/membrane/envelope biogenesis
OG0000857	NP1_00752	NP1	A0A6H1Q3Q8	TrEMBL	Close sequence match	100	100	100	3.78e-130	372	TRUE	NA	NA	COG1452	LptD	Cell wall/membrane/envelope biogenesis
OG0000858	NP1_00152	NP1	A0A6H1Q1R6	TrEMBL	Close sequence match	100	100	100	9.09e-167	469	TRUE	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	COG0854	PdxJ	Coenzyme transport and metabolism
OG0000858	HTCC1002_00225	HTCC1002	Q4FLS6	Swiss-Prot	Close sequence match	100	100	100	5.07e-169	468	TRUE	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	COG0854	PdxJ	Coenzyme transport and metabolism
OG0000859	HTCC1002_00033	HTCC1002	Q1UZU9	TrEMBL	Close sequence match	100	100	100	1.45e-253	697	TRUE	K00797	spermidine synthase [EC:2.5.1.16]	COG1586	SpeD	Amino acid transport and metabolism
OG0000859	HTCC1062_01224	HTCC1062	Q4FLC1	TrEMBL	Close sequence match	100	100	100	1.45e-253	697	TRUE	K00797	spermidine synthase [EC:2.5.1.16]	COG1586	SpeD	Amino acid transport and metabolism
OG0000859	NP1_01498	NP1	A0A6H1Q5F6	TrEMBL	Close sequence match	100	100	100	8.39e-253	695	TRUE	K00797	spermidine synthase [EC:2.5.1.16]	COG1586	SpeD	Amino acid transport and metabolism
OG0000860	NP1_00167	NP1	A0A6H1Q0W6	TrEMBL	Close sequence match	100	100	100	1.01e-89	265	TRUE	NA	NA	COG0781	NusB	Transcription
OG0000860	HTCC1002_00239	HTCC1002	Q1UZ95	TrEMBL	Close sequence match	100	100	100	2.03e-89	265	TRUE	NA	NA	COG0781	NusB	Transcription
OG0000861	HTCC1002_00237	HTCC1002	Q4FLT8	TrEMBL	Close sequence match	100	100	100	1.63e-251	694	TRUE	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	Coenzyme transport and metabolism
OG0000861	NP1_00165	NP1	A0A6H1Q0I0	TrEMBL	Close sequence match	100	100	100	6.61e-251	692	TRUE	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	COG0108	RibB	Coenzyme transport and metabolism
OG0000862	HTCC1013_00550	HTCC1013	Q4FNN3	Swiss-Prot	Close sequence match	100	100	100	5.33e-106	301	TRUE	K07042	probable rRNA maturation factor	COG0319	YbeY	Translation, ribosomal structure and biogenesis
OG0000862	HTCC1002_00896	HTCC1002	Q1V1E3	TrEMBL	Close sequence match	100	100	100	2.74e-103	301	TRUE	K07042	probable rRNA maturation factor	COG0319	YbeY	Translation, ribosomal structure and biogenesis
OG0000863	HTCC1002_00451	HTCC1002	Q1V2M7	TrEMBL	Close sequence match	100	100	100	2.57e-288	789	TRUE	NA	NA	COG0626	MetC	Amino acid transport and metabolism
OG0000863	NP1_00375	NP1	A0A6H1Q1F1	TrEMBL	Close sequence match	100	100	100	7.36e-288	788	TRUE	NA	NA	COG0626	MetC	Amino acid transport and metabolism
OG0000864	ETNP2013_S02_SV82_300m_MAG_01_00782	ETNP2013_S02_SV82_300m_MAG_01	A0A381UZF2	TrEMBL	Close sequence match	100	100	100	1.09e-68	210	TRUE	NA	NA	COG0316	IscA	Posttranslational modification, protein turnover, chaperones
OG0000864	HTCC1002_00310	HTCC1002	Q4FM12	TrEMBL	Close sequence match	100	100	100	1.09e-68	210	TRUE	NA	NA	COG0316	IscA	Posttranslational modification, protein turnover, chaperones
OG0000865	ME-18_00287	ME-18	A0A845S9Y1	TrEMBL	Close sequence match	94.3	100	100	9.55e-49	165	TRUE	NA	NA	COG3883	CwlO1	Function unknown
OG0000866	NP1_00898	NP1	A0A6H1Q2K7	TrEMBL	Close sequence match	100	100	100	2.07e-86	256	TRUE	NA	NA	COG1214	TsaB	Translation, ribosomal structure and biogenesis
OG0000866	HTCC1002_00900	HTCC1002	Q1V1D9	TrEMBL	Close sequence match	100	100	100	1.4e-84	252	TRUE	NA	NA	COG1214	TsaB	Translation, ribosomal structure and biogenesis
OG0000867	HTCC1002_00167	HTCC1002	Q1UZG6	TrEMBL	Close sequence match	100	100	100	3.31e-135	386	TRUE	K02926	large subunit ribosomal protein L4	COG0088	RplD	Translation, ribosomal structure and biogenesis
OG0000867	HTCC1013_00959	HTCC1013	Q4FLL9	Swiss-Prot	Close sequence match	100	100	100	1.84e-137	385	TRUE	K02926	large subunit ribosomal protein L4	COG0088	RplD	Translation, ribosomal structure and biogenesis
OG0000868	HTCC1002_00285	HTCC1002	Q1UZ52	TrEMBL	Close sequence match	100	100	100	1.02e-56	178	TRUE	NA	NA	COG2938	SdhE	Posttranslational modification, protein turnover, chaperones
OG0000868	HTCC1062_00999	HTCC1062	Q4FLY7	TrEMBL	Close sequence match	100	100	100	4.18e-56	177	TRUE	NA	NA	COG2938	SdhE	Posttranslational modification, protein turnover, chaperones
OG0000868	NP1_00212	NP1	A0A6H1Q0N4	TrEMBL	Close sequence match	100	100	100	5.93e-56	176	TRUE	NA	NA	COG2938	SdhE	Posttranslational modification, protein turnover, chaperones
OG0000868	ETNP2013_S02_SV82_300m_MAG_01_00757	ETNP2013_S02_SV82_300m_MAG_01	A0A381UWV2	TrEMBL	Close sequence match	100	100	100	3.79e-53	169	TRUE	NA	NA	COG2938	SdhE	Posttranslational modification, protein turnover, chaperones
OG0000869	NP1_00728	NP1	A0A6H1Q245	TrEMBL	Close sequence match	100	100	100	2.28e-88	264	TRUE	NA	NA	NA	NA	NA
OG0000869	HTCC1002_00751	HTCC1002	Q1V1T2	TrEMBL	Close sequence match	100	100	100	2.19e-75	231	TRUE	NA	NA	NA	NA	NA
OG0000869	HTCC1062_00529	HTCC1062	Q4FN97	TrEMBL	Close sequence match	100	100	100	2.19e-75	231	TRUE	NA	NA	NA	NA	NA
OG0000870	NP1_00608	NP1	A0A6H1Q1Q0	TrEMBL	Close sequence match	100	100	100	2.05e-220	609	TRUE	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	COG0752	GlyQ	Translation, ribosomal structure and biogenesis
OG0000870	HTCC1002_00649	HTCC1002	Q4FN02	TrEMBL	Close sequence match	100	100	100	5.88e-220	608	TRUE	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	COG0752	GlyQ	Translation, ribosomal structure and biogenesis
OG0000870	ETNP2013_S02_SV82_300m_MAG_01_00832	ETNP2013_S02_SV82_300m_MAG_01	A0A381RHS0	TrEMBL	Close sequence match	99.3	100	100	4.47e-219	605	TRUE	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	COG0752	GlyQ	Translation, ribosomal structure and biogenesis
OG0000871	ARS1_00500	ARS1	A0A381TVM6	TrEMBL	Close sequence match	100	100	100	6.12e-33	116	TRUE	NA	NA	NA	NA	NA
OG0000871	HTCC1002_00529	HTCC1002	Q4FMM4	TrEMBL	Close sequence match	100	100	100	9.28e-30	108	TRUE	NA	NA	NA	NA	NA
OG0000872	NP1_00170	NP1	A0A6H1Q2I4	TrEMBL	Close sequence match	100	100	100	9.56e-104	302	TRUE	NA	NA	COG2913	BamE	Cell wall/membrane/envelope biogenesis
OG0000872	HTCC1002_00242	HTCC1002	Q1UZ92	TrEMBL	Close sequence match	100	100	100	9.9e-102	297	TRUE	NA	NA	COG2913	BamE	Cell wall/membrane/envelope biogenesis
OG0000872	HTCC1013_00884	HTCC1013	Q4FLU3	TrEMBL	Close sequence match	100	100	100	1.41e-101	297	TRUE	NA	NA	COG2913	BamE	Cell wall/membrane/envelope biogenesis
OG0000873	HTCC1002_00282	HTCC1002	Q1UZ54	TrEMBL	Close sequence match	100	100	100	3.76e-238	657	TRUE	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	COG2951	MltB	Cell wall/membrane/envelope biogenesis
OG0000873	HTCC1013_00842	HTCC1013	Q4FLY5	TrEMBL	Close sequence match	100	100	100	5.34e-238	657	TRUE	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	COG2951	MltB	Cell wall/membrane/envelope biogenesis
OG0000873	NP1_00209	NP1	A0A6H1Q105	TrEMBL	Close sequence match	100	100	100	1.53e-237	655	TRUE	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	COG2951	MltB	Cell wall/membrane/envelope biogenesis
OG0000874	HTCC1002_01232	HTCC1002	Q1V0F6	TrEMBL	Close sequence match	100	100	100	2.35e-179	504	TRUE	NA	NA	COG0385	YfeH	General function prediction only
OG0000874	HTCC1062_00051	HTCC1062	Q4FPP7	TrEMBL	Close sequence match	100	100	100	2.35e-179	504	TRUE	NA	NA	COG0385	YfeH	General function prediction only
OG0000874	NP1_01229	NP1	A0A6H1Q3D7	TrEMBL	Close sequence match	100	100	100	3.89e-178	501	TRUE	NA	NA	COG0385	YfeH	General function prediction only
OG0000875	NP1_00580	NP1	A0A6H1Q1D0	TrEMBL	Close sequence match	100	100	100	9.04e-181	506	TRUE	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	COG1183	PssA	Lipid transport and metabolism
OG0000875	HTCC1002_00620	HTCC1002	Q4FMX3	TrEMBL	Close sequence match	100	100	100	1.5e-179	503	TRUE	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	COG1183	PssA	Lipid transport and metabolism
OG0000876	NP1_00543	NP1	A0A6H1Q1V6	TrEMBL	Close sequence match	100	100	100	4.07e-90	266	TRUE	NA	NA	COG0822	IscU	Posttranslational modification, protein turnover, chaperones
OG0000876	HTCC1002_00591	HTCC1002	Q4FMT7	TrEMBL	Close sequence match	100	100	100	1.01e-88	263	TRUE	NA	NA	COG0822	IscU	Posttranslational modification, protein turnover, chaperones
OG0000877	HTCC1062_01251	HTCC1062	Q4FL95	TrEMBL	Close sequence match	100	100	100	3.66e-61	190	TRUE	NA	NA	NA	NA	NA
OG0000877	NP1_01425	NP1	A0A6H1Q4C1	TrEMBL	Close sequence match	100	100	100	1.49e-60	189	TRUE	NA	NA	NA	NA	NA
OG0000878	HTCC1002_01140	HTCC1002	Q1V0P8	TrEMBL	Close sequence match	100	100	100	0	957	TRUE	K22083	methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]	COG0069	GltB2	Amino acid transport and metabolism
OG0000878	HTCC1013_01361	HTCC1013	Q4FPC4	TrEMBL	Close sequence match	100	100	100	0	956	TRUE	K22083	methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]	COG0069	GltB2	Amino acid transport and metabolism
OG0000878	HTCC1002_01354	HTCC1002	Q4FL26	TrEMBL	Close sequence match	100	100	100	0	941	TRUE	K22083	methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]	COG0069	GltB2	Amino acid transport and metabolism
OG0000879	NP1_00236	NP1	A0A6H1Q0T8	TrEMBL	Close sequence match	100	100	100	4.22e-261	718	TRUE	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	Nucleotide transport and metabolism
OG0000879	HTCC1002_00309	HTCC1002	Q1UZ29	TrEMBL	Close sequence match	100	100	100	8.37e-252	695	TRUE	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	Nucleotide transport and metabolism
OG0000879	HTCC1062_00975	HTCC1062	Q4FM11	Swiss-Prot	Close sequence match	100	100	100	3.14e-252	689	TRUE	K01129	dGTPase [EC:3.1.5.1]	COG0232	Dgt	Nucleotide transport and metabolism
OG0000880	NP1_00208	NP1	A0A6H1Q292	TrEMBL	Close sequence match	100	100	100	1.28e-168	474	TRUE	NA	NA	NA	NA	NA
OG0000880	HTCC1062_01003	HTCC1062	Q4FLY4	TrEMBL	Close sequence match	100	100	100	1.1e-153	437	TRUE	NA	NA	NA	NA	NA
OG0000880	HTCC1002_00281	HTCC1002	Q1UZ55	TrEMBL	Close sequence match	100	100	100	2.22e-153	436	TRUE	NA	NA	NA	NA	NA
OG0000881	HTCC1002_00236	HTCC1002	Q1UZ98	TrEMBL	Close sequence match	100	100	100	1.6e-137	391	TRUE	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Coenzyme transport and metabolism
OG0000881	HTCC1013_00890	HTCC1013	Q4FLT7	TrEMBL	Close sequence match	100	100	100	2.28e-137	391	TRUE	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Coenzyme transport and metabolism
OG0000881	NP1_00164	NP1	A0A6H1Q1S7	TrEMBL	Close sequence match	100	100	100	2.66e-136	388	TRUE	K00793	riboflavin synthase [EC:2.5.1.9]	COG0307	RibC	Coenzyme transport and metabolism
OG0000882	NP1_00607	NP1	A0A6H1Q1F4	TrEMBL	Close sequence match	100	100	100	0	1339	TRUE	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	COG0751	GlyS	Translation, ribosomal structure and biogenesis
OG0000882	HTCC1002_00648	HTCC1002	Q4FN01	TrEMBL	Close sequence match	100	100	100	0	1338	TRUE	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	COG0751	GlyS	Translation, ribosomal structure and biogenesis
OG0000882	ETNP2013_S02_SV82_300m_MAG_01_00831	ETNP2013_S02_SV82_300m_MAG_01	A0A381RHR7	TrEMBL	Close sequence match	99.6	100	100	0	1300	TRUE	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	COG0751	GlyS	Translation, ribosomal structure and biogenesis
OG0000883	HTCC1002_00369	HTCC1002	Q1V2V7	TrEMBL	Close sequence match	100	100	100	0	1427	TRUE	K07277	outer membrane protein insertion porin family	COG4775	BamA	Cell wall/membrane/envelope biogenesis
OG0000883	HTCC1062_00921	HTCC1062	Q4FM63	TrEMBL	Close sequence match	100	100	100	0	1427	TRUE	K07277	outer membrane protein insertion porin family	COG4775	BamA	Cell wall/membrane/envelope biogenesis
OG0000884	NP1_00207	NP1	A0A6H1Q0M8	TrEMBL	Close sequence match	100	100	100	1.55e-269	741	TRUE	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0000884	HTCC1040_00843	HTCC1040	Q4FLY3	TrEMBL	Close sequence match	100	100	100	1.81e-268	738	TRUE	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0000884	HTCC1002_00280	HTCC1002	Q1UZ56	TrEMBL	Close sequence match	100	100	97.5	3.22e-269	740	TRUE	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	COG1686	DacC	Cell wall/membrane/envelope biogenesis
OG0000885	NP1_00192	NP1	A0A6H1Q0P9	TrEMBL	Close sequence match	100	100	100	9.63e-52	166	TRUE	K07461	putative endonuclease	COG2827	YhbQ	Replication, recombination and repair
OG0000885	HTCC1062_01019	HTCC1062	Q4FLX0	TrEMBL	Close sequence match	100	100	100	3.05e-49	159	TRUE	K07461	putative endonuclease	COG2827	YhbQ	Replication, recombination and repair
OG0000885	HTCC1002_00265	HTCC1002	Q1UZ69	TrEMBL	Close sequence match	100	92.8	100	1.96e-44	147	TRUE	K07461	putative endonuclease	COG2827	YhbQ	Replication, recombination and repair
OG0000886	HTCC1002_01133	HTCC1002	Q1V0Q5	TrEMBL	Close sequence match	100	100	100	6.39e-225	622	TRUE	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	COG1663	LpxK	Cell wall/membrane/envelope biogenesis
OG0000886	HTCC1013_01368	HTCC1013	Q4FPB7	Swiss-Prot	Close sequence match	100	100	100	5.05e-227	621	TRUE	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	COG1663	LpxK	Cell wall/membrane/envelope biogenesis
OG0000886	NP1_01131	NP1	A0A6H1Q2U2	TrEMBL	Close sequence match	100	100	100	7.45e-224	619	TRUE	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	COG1663	LpxK	Cell wall/membrane/envelope biogenesis
OG0000887	HTCC1002_00318	HTCC1002	Q1UZ20	TrEMBL	Close sequence match	100	100	100	0	1766	TRUE	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	COG0525	ValS	Translation, ribosomal structure and biogenesis
OG0000887	HTCC1062_00966	HTCC1062	Q4FM20	Swiss-Prot	Close sequence match	100	100	100	0	1766	TRUE	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	COG0525	ValS	Translation, ribosomal structure and biogenesis
OG0000887	NP1_00249	NP1	A0A6H1Q0R7	TrEMBL	Close sequence match	100	100	100	0	1765	TRUE	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	COG0525	ValS	Translation, ribosomal structure and biogenesis
OG0000888	HTCC1002_00702	HTCC1002	Q4FN52	TrEMBL	Close sequence match	100	100	100	1.29e-293	806	TRUE	NA	NA	COG3307	RfaL	Cell wall/membrane/envelope biogenesis
OG0000889	NP1_00035	NP1	A0A6H1Q1T0	TrEMBL	Close sequence match	100	100	100	7.42e-104	302	TRUE	NA	NA	NA	NA	NA
OG0000890	ETNP2013_S02_SV82_300m_MAG_01_00842	ETNP2013_S02_SV82_300m_MAG_01	A0A381SXG0	TrEMBL	Close sequence match	99.6	87.8	100	3.48e-148	422	TRUE	NA	NA	COG0842	YadH	Defense mechanisms
OG0000890	ME-18_00312	ME-18	A0A845S7P1	TrEMBL	Close sequence match	95.1	100	100	2.26e-168	475	TRUE	NA	NA	COG0842	YadH	Defense mechanisms
OG0000891	NP1_00368	NP1	A0A6H1Q317	TrEMBL	Close sequence match	100	100	100	1.4e-120	345	TRUE	K00395	adenylylsulfate reductase, subunit B [EC:1.8.99.2]	COG1146	PreA	Nucleotide transport and metabolism
OG0000891	HTCC1002_00444	HTCC1002	Q4FMD6	TrEMBL	Close sequence match	100	100	100	2.83e-120	344	TRUE	K00395	adenylylsulfate reductase, subunit B [EC:1.8.99.2]	COG1146	PreA	Nucleotide transport and metabolism
OG0000892	NP1_01033	NP1	A0A6H1Q2Y2	TrEMBL	Close sequence match	100	100	100	0	1169	TRUE	K20035	3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]	COG1960	CaiA	Lipid transport and metabolism
OG0000892	HTCC1002_01034	HTCC1002	Q4FP18	TrEMBL	Close sequence match	100	100	100	0	1166	TRUE	K20035	3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]	COG1960	CaiA	Lipid transport and metabolism
OG0000893	ETNP2013_S02_SV82_300m_MAG_01_00841	ETNP2013_S02_SV82_300m_MAG_01	A0A381SVD7	TrEMBL	Close sequence match	98.8	100	100	5.22e-164	462	TRUE	NA	NA	COG1131	RbbA	Translation, ribosomal structure and biogenesis
