Orthogroup	gene_id	genome	Accession_number	db_source	pident	qcovhsp	scovhsp	evalue	bitscore	afdb_available	ko_id	ko_description	COG_ID	GENE_NAME	COG_NAME
OG0000157	ETNP2013_S02_SV82_300m_MAG_01_00427	ETNP2013_S02_SV82_300m_MAG_01	A0A381QVQ7	TrEMBL	99.4	100	100	5.53e-120	345	TRUE	K01462	peptide deformylase [EC:3.5.1.88]	COG0242	Def	Translation, ribosomal structure and biogenesis
OG0000158	HTCC1062_00464	HTCC1062	Q4FNF7	TrEMBL	100	100	100	1.64e-229	633	TRUE	NA	NA	COG0123	AcuC	Secondary metabolites biosynthesis, transport and catabolism
OG0000158	HTCC1002_00815	HTCC1002	Q1V1M2	TrEMBL	100	100	100	2.33e-229	633	TRUE	NA	NA	COG0123	AcuC	Secondary metabolites biosynthesis, transport and catabolism
OG0000158	NP1_00810	NP1	A0A6H1Q4A3	TrEMBL	100	100	100	9.48e-229	631	TRUE	NA	NA	COG0123	AcuC	Secondary metabolites biosynthesis, transport and catabolism
OG0000159	HTCC1016_00663	HTCC1016	Q4FMP3	TrEMBL	100	100	100	4.87e-89	264	TRUE	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	COG0511	AccB	Lipid transport and metabolism
OG0000159	HTCC1002_00548	HTCC1002	Q1V2C9	TrEMBL	100	100	100	6.92e-89	264	TRUE	K02160	acetyl-CoA carboxylase biotin carboxyl carrier protein	COG0511	AccB	Lipid transport and metabolism
OG0000160	HTCC1062_01089	HTCC1062	Q4FLQ1	TrEMBL	100	100	100	0	1662	TRUE	K03168	DNA topoisomerase I [EC:5.6.2.1]	COG0550	TopA	Replication, recombination and repair
OG0000160	HTCC1002_00199	HTCC1002	Q1UZD4	TrEMBL	100	100	100	0	1659	TRUE	K03168	DNA topoisomerase I [EC:5.6.2.1]	COG0550	TopA	Replication, recombination and repair
OG0000160	NP1_00122	NP1	A0A6H1Q0S6	TrEMBL	100	100	100	0	1654	TRUE	K03168	DNA topoisomerase I [EC:5.6.2.1]	COG0550	TopA	Replication, recombination and repair
OG0000161	HTCC1002_00767	HTCC1002	Q1V1R6	TrEMBL	100	100	100	2.12e-129	370	TRUE	K08738	cytochrome c	COG3474	Cyc7	Energy production and conversion
OG0000161	NP1_00744	NP1	A0A6H1Q1T3	TrEMBL	100	100	94.7	9.85e-121	348	TRUE	K08738	cytochrome c	COG3474	Cyc7	Energy production and conversion
OG0000162	HTCC1002_00759	HTCC1002	Q1V1S4	TrEMBL	100	100	100	0	1654	TRUE	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	COG0653	SecA	Intracellular trafficking, secretion, and vesicular transport
OG0000162	HTCC1062_00521	HTCC1062	Q4FNA5	Swiss-Prot	100	100	100	0	1652	TRUE	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	COG0653	SecA	Intracellular trafficking, secretion, and vesicular transport
OG0000162	NP1_00736	NP1	A0A6H1Q423	TrEMBL	100	100	100	0	1642	TRUE	K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	COG0653	SecA	Intracellular trafficking, secretion, and vesicular transport
OG0000163	HTCC1002_00941	HTCC1002	Q4FNS7	TrEMBL	100	100	100	7.53e-158	445	TRUE	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	COG0847	DnaQ	Replication, recombination and repair
OG0000163	NP1_00938	NP1	A0A6H1Q3I5	TrEMBL	100	100	100	1.77e-156	441	TRUE	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	COG0847	DnaQ	Replication, recombination and repair
OG0000164	HTCC1062_00462	HTCC1062	Q4FNF9	Swiss-Prot	100	100	100	4.3e-169	469	TRUE	NA	NA	COG0101	TruA	Translation, ribosomal structure and biogenesis
OG0000164	NP1_00812	NP1	A0A6H1Q2C6	TrEMBL	100	100	100	1.28e-165	466	TRUE	NA	NA	COG0101	TruA	Translation, ribosomal structure and biogenesis
OG0000164	HTCC1002_00817	HTCC1002	Q1V1M0	TrEMBL	100	100	100	1.82e-165	466	TRUE	NA	NA	COG0101	TruA	Translation, ribosomal structure and biogenesis
OG0000165	NP1_00990	NP1	A0A6H1Q2Q2	TrEMBL	100	100	100	1.08e-114	331	TRUE	NA	NA	COG5342	IalB	General function prediction only
OG0000165	HTCC1002_00993	HTCC1002	Q1V146	TrEMBL	100	100	100	3.11e-114	330	TRUE	NA	NA	COG5342	IalB	General function prediction only
OG0000165	HTCC1062_00292	HTCC1062	Q4FNX5	TrEMBL	100	100	100	3.63e-113	327	TRUE	NA	NA	COG5342	IalB	General function prediction only
OG0000166	NP1_00600	NP1	A0A6H1Q2L0	TrEMBL	100	100	100	0	1286	TRUE	K01908	propionyl-CoA synthetase [EC:6.2.1.17]	COG0365	Acs	Lipid transport and metabolism
OG0000166	HTCC1002_00641	HTCC1002	Q1V235	TrEMBL	100	100	100	0	1285	TRUE	K01908	propionyl-CoA synthetase [EC:6.2.1.17]	COG0365	Acs	Lipid transport and metabolism
OG0000166	HTCC1062_00638	HTCC1062	Q4FMZ4	TrEMBL	100	100	100	0	1285	TRUE	K01908	propionyl-CoA synthetase [EC:6.2.1.17]	COG0365	Acs	Lipid transport and metabolism
OG0000166	AG-913-C03_01017	AG-913-C03	Q4PJ83	TrEMBL	99.5	100	100	0	1288	TRUE	K01908	propionyl-CoA synthetase [EC:6.2.1.17]	COG0365	Acs	Lipid transport and metabolism
OG0000167	HTCC1002_00513	HTCC1002	Q1V2G4	TrEMBL	100	100	100	5e-246	677	TRUE	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	COG2896	MoaA	Coenzyme transport and metabolism
OG0000167	HTCC1062_00773	HTCC1062	Q4FMK8	TrEMBL	100	100	100	1.01e-245	676	TRUE	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	COG2896	MoaA	Coenzyme transport and metabolism
OG0000167	NP1_00461	NP1	A0A6H1Q3B1	TrEMBL	100	100	100	2.38e-244	672	TRUE	K03639	GTP 3',8-cyclase [EC:4.1.99.22]	COG2896	MoaA	Coenzyme transport and metabolism
OG0000168	HTCC1062_00133	HTCC1062	Q4FPD5	TrEMBL	100	100	100	4.23e-197	547	TRUE	K02276	cytochrome c oxidase subunit III [EC:7.1.1.9]	COG1845	CyoC	Energy production and conversion
OG0000168	NP1_01147	NP1	A0A6H1Q4H8	TrEMBL	100	100	100	4.23e-197	547	TRUE	K02276	cytochrome c oxidase subunit III [EC:7.1.1.9]	COG1845	CyoC	Energy production and conversion
OG0000168	HTCC1002_01151	HTCC1002	Q1V0N7	TrEMBL	100	100	100	6.01e-197	547	TRUE	K02276	cytochrome c oxidase subunit III [EC:7.1.1.9]	COG1845	CyoC	Energy production and conversion
OG0000169	NP1_00764	NP1	A0A6H1Q1V3	TrEMBL	100	100	100	2e-74	224	TRUE	NA	NA	COG3118	CnoX	Posttranslational modification, protein turnover, chaperones
OG0000169	HTCC1002_00787	HTCC1002	Q1V1P6	TrEMBL	100	100	100	9.29e-70	213	TRUE	NA	NA	COG3118	CnoX	Posttranslational modification, protein turnover, chaperones
OG0000169	HTCC1013_00432	HTCC1013	Q4FND3	TrEMBL	100	100	100	3.79e-69	211	TRUE	NA	NA	COG3118	CnoX	Posttranslational modification, protein turnover, chaperones
OG0000170	HTCC1002_01359	HTCC1002	Q1V031	TrEMBL	100	100	100	3.46e-77	232	TRUE	NA	NA	NA	NA	NA
OG0000170	HTCC1013_01147	HTCC1013	Q4FL31	TrEMBL	100	100	100	4.92e-77	232	TRUE	NA	NA	NA	NA	NA
OG0000170	NP1_01369	NP1	A0A6H1Q3F7	TrEMBL	100	100	100	3.76e-76	229	TRUE	NA	NA	NA	NA	NA
OG0000171	HTCC1002_00762	HTCC1002	Q4FNA8	Swiss-Prot	100	100	100	1.04e-141	396	TRUE	K06187	recombination protein RecR	COG0353	RecR	Replication, recombination and repair
OG0000172	HTCC1062_00331	HTCC1062	Q4FNT7	Swiss-Prot	100	100	100	1.4e-181	501	TRUE	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	COG0107	HisF	Amino acid transport and metabolism
OG0000172	HTCC1002_00951	HTCC1002	Q1V187	TrEMBL	100	100	100	5.08e-179	501	TRUE	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	COG0107	HisF	Amino acid transport and metabolism
OG0000172	NP1_00949	NP1	A0A6H1Q2Q7	TrEMBL	100	100	100	1.03e-178	500	TRUE	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	COG0107	HisF	Amino acid transport and metabolism
OG0000173	HTCC1002_00965	HTCC1002	Q1V174	TrEMBL	100	100	100	0	1155	TRUE	K14393	cation/acetate symporter	COG4147	ActP	Energy production and conversion
OG0000173	HTCC1062_00317	HTCC1062	Q4FNV0	TrEMBL	100	100	100	0	1154	TRUE	K14393	cation/acetate symporter	COG4147	ActP	Energy production and conversion
OG0000173	NP1_00965	NP1	A0A6H1Q2D1	TrEMBL	100	100	100	0	1154	TRUE	K14393	cation/acetate symporter	COG4147	ActP	Energy production and conversion
OG0000174	HTCC1002_00863	HTCC1002	Q4FNJ9	TrEMBL	100	100	100	2.06e-140	398	TRUE	NA	NA	COG1403	McrA	Defense mechanisms
OG0000175	HTCC1002_00814	HTCC1002	Q1V1M3	TrEMBL	100	100	100	1.25e-276	759	TRUE	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	COG0624	ArgE	Amino acid transport and metabolism
OG0000175	HTCC1062_00466	HTCC1062	Q4FNF5	Swiss-Prot	100	100	100	3.71e-278	756	TRUE	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	COG0624	ArgE	Amino acid transport and metabolism
OG0000175	NP1_00808	NP1	A0A6H1Q1Z3	TrEMBL	100	100	100	1.34e-255	706	TRUE	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	COG0624	ArgE	Amino acid transport and metabolism
OG0000176	HTCC1062_00044	HTCC1062	Q4FPQ7	TrEMBL	100	100	100	0	2090	TRUE	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	COG0458	CarB	Amino acid transport and metabolism
OG0000176	HTCC1002_01240	HTCC1002	Q1V0E8	TrEMBL	100	100	100	0	2087	TRUE	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	COG0458	CarB	Amino acid transport and metabolism
OG0000176	NP1_01246	NP1	A0A6H1Q5I9	TrEMBL	100	100	100	0	2082	TRUE	K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	COG0458	CarB	Amino acid transport and metabolism
OG0000177	NP1_00740	NP1	A0A6H1Q3C3	TrEMBL	100	100	100	1.96e-62	194	TRUE	K09747	nucleoid-associated protein EbfC	COG0718	YbaB	Transcription
OG0000177	HTCC1002_00763	HTCC1002	Q4FNA9	TrEMBL	100	100	100	2.78e-62	194	TRUE	K09747	nucleoid-associated protein EbfC	COG0718	YbaB	Transcription
OG0000178	HTCC1002_00876	HTCC1002	Q1V1G3	TrEMBL	100	100	100	0	997	TRUE	K03688	ubiquinone biosynthesis protein	COG0661	AarF	Coenzyme transport and metabolism
OG0000178	NP1_00874	NP1	A0A6H1Q251	TrEMBL	100	100	100	0	997	TRUE	K03688	ubiquinone biosynthesis protein	COG0661	AarF	Coenzyme transport and metabolism
OG0000179	NP1_00858	NP1	A0A6H1Q233	TrEMBL	100	100	100	2.65e-132	378	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0000179	HTCC1002_00860	HTCC1002	Q4FNJ6	TrEMBL	100	100	100	7.59e-132	377	TRUE	NA	NA	COG1238	YgaA	Inorganic ion transport and metabolism
OG0000180	NP1_00807	NP1	A0A6H1Q2K3	TrEMBL	100	100	100	8.66e-183	512	TRUE	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Amino acid transport and metabolism
OG0000180	HTCC1002_00813	HTCC1002	Q4FNF4	Swiss-Prot	100	100	100	9.73e-185	511	TRUE	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	COG2171	DapD	Amino acid transport and metabolism
OG0000181	NP1_00763	NP1	A0A6H1Q2G4	TrEMBL	100	100	100	5.33e-299	818	TRUE	NA	NA	COG0285	FolC	Coenzyme transport and metabolism
OG0000181	HTCC1002_00786	HTCC1002	Q1V1P7	TrEMBL	100	100	100	5.11e-297	813	TRUE	NA	NA	COG0285	FolC	Coenzyme transport and metabolism
OG0000181	HTCC1062_00494	HTCC1062	Q4FND2	TrEMBL	100	100	100	2.95e-296	811	TRUE	NA	NA	COG0285	FolC	Coenzyme transport and metabolism
OG0000182	HTCC1002_00820	HTCC1002	Q1V1L7	TrEMBL	100	100	100	0	1125	TRUE	NA	NA	NA	NA	NA
OG0000182	NP1_00815	NP1	A0A6H1Q291	TrEMBL	100	100	100	0	1124	TRUE	NA	NA	NA	NA	NA
OG0000183	HTCC1002_00788	HTCC1002	Q1V1P5	TrEMBL	100	100	100	0	956	TRUE	NA	NA	COG2925	SbcB	Replication, recombination and repair
OG0000183	HTCC1062_00492	HTCC1062	Q4FND4	TrEMBL	100	100	100	0	955	TRUE	NA	NA	COG2925	SbcB	Replication, recombination and repair
OG0000183	NP1_00765	NP1	A0A6H1Q247	TrEMBL	100	100	100	0	933	TRUE	NA	NA	COG2925	SbcB	Replication, recombination and repair
OG0000184	HTCC1002_00915	HTCC1002	Q1V1C3	TrEMBL	100	100	100	1.86e-155	438	TRUE	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	COG0177	Nth	Replication, recombination and repair
OG0000184	HTCC1062_00366	HTCC1062	Q4FNQ2	TrEMBL	100	100	100	1.86e-155	438	TRUE	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	COG0177	Nth	Replication, recombination and repair
OG0000184	NP1_00913	NP1	A0A6H1Q458	TrEMBL	100	100	100	1.07e-154	436	TRUE	K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	COG0177	Nth	Replication, recombination and repair
OG0000185	NP1_00968	NP1	A0A6H1Q4A8	TrEMBL	100	100	100	0	1362	TRUE	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Lipid transport and metabolism
OG0000185	HTCC1002_00968	HTCC1002	Q1V171	TrEMBL	100	100	100	0	1351	TRUE	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Lipid transport and metabolism
OG0000185	HTCC1062_00314	HTCC1062	Q4FNV3	TrEMBL	100	100	100	0	1342	TRUE	K01895	acetyl-CoA synthetase [EC:6.2.1.1]	COG0365	Acs	Lipid transport and metabolism
OG0000186	HTCC1002_00004	HTCC1002	Q1UZX7	TrEMBL	100	100	100	3.09e-237	655	TRUE	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	COG0604	Qor	Energy production and conversion
OG0000186	HTCC1062_01256	HTCC1062	Q4FL90	TrEMBL	100	100	100	3.61e-236	652	TRUE	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	COG0604	Qor	Energy production and conversion
OG0000186	NP1_01420	NP1	A0A6H1Q3K5	TrEMBL	100	100	100	2.09e-235	650	TRUE	K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	COG0604	Qor	Energy production and conversion
OG0000187	HTCC1062_00469	HTCC1062	Q4FNF2	Swiss-Prot	100	100	100	3.89e-202	556	TRUE	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	Amino acid transport and metabolism
OG0000187	NP1_00805	NP1	A0A6H1Q279	TrEMBL	100	100	100	8.15e-199	554	TRUE	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	Amino acid transport and metabolism
OG0000187	HTCC1002_00811	HTCC1002	Q1V1M6	TrEMBL	100	100	100	2.34e-198	553	TRUE	K00930	acetylglutamate kinase [EC:2.7.2.8]	COG0548	ArgB	Amino acid transport and metabolism
OG0000188	NP1_00971	NP1	A0A6H1Q2N2	TrEMBL	100	100	100	2.94e-254	700	TRUE	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	COG0533	TsaD	Translation, ribosomal structure and biogenesis
OG0000188	HTCC1062_00311	HTCC1062	Q4FNV6	Swiss-Prot	100	100	100	2.32e-256	699	TRUE	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	COG0533	TsaD	Translation, ribosomal structure and biogenesis
OG0000188	HTCC1002_00971	HTCC1002	Q1V168	TrEMBL	100	100	100	2.41e-253	697	TRUE	K25706	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	COG0533	TsaD	Translation, ribosomal structure and biogenesis
OG0000189	HTCC1002_00553	HTCC1002	Q1V2C4	TrEMBL	100	100	100	0	1177	TRUE	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	COG0173	AspS	Translation, ribosomal structure and biogenesis
OG0000189	HTCC1062_00733	HTCC1062	Q4FMP8	Swiss-Prot	100	100	100	0	1176	TRUE	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	COG0173	AspS	Translation, ribosomal structure and biogenesis
OG0000189	NP1_00502	NP1	A0A6H1Q1R7	TrEMBL	100	100	100	0	1170	TRUE	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	COG0173	AspS	Translation, ribosomal structure and biogenesis
OG0000189	ETNP2013_S02_SV82_300m_MAG_01_00196	ETNP2013_S02_SV82_300m_MAG_01	A0A381T7Z1	TrEMBL	100	100	100	0	1141	TRUE	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	COG0173	AspS	Translation, ribosomal structure and biogenesis
OG0000190	HTCC1002_01121	HTCC1002	Q1V0R7	TrEMBL	100	100	100	0	1012	TRUE	K04077	chaperonin GroEL [EC:5.6.1.7]	COG0459	GroEL	Posttranslational modification, protein turnover, chaperones
OG0000190	HTCC1062_00163	HTCC1062	Q4FPA5	Swiss-Prot	100	96.2	96.2	0	1002	TRUE	K04077	chaperonin GroEL [EC:5.6.1.7]	COG0459	GroEL	Posttranslational modification, protein turnover, chaperones
OG0000191	HTCC1002_00674	HTCC1002	Q1V203	TrEMBL	100	100	100	3.26e-161	455	TRUE	NA	NA	COG0217	TACO1	Transcription
OG0000191	HTCC1013_00330	HTCC1013	Q4FN26	Swiss-Prot	100	100	100	1.28e-163	454	TRUE	NA	NA	COG0217	TACO1	Transcription
OG0000191	NP1_00633	NP1	A0A6H1Q1H8	TrEMBL	100	100	100	3.81e-160	452	TRUE	NA	NA	COG0217	TACO1	Transcription
OG0000192	NP1_00862	NP1	A0A6H1Q2R0	TrEMBL	100	100	100	1.72e-156	441	TRUE	K06999	phospholipase/carboxylesterase	COG0400	YpfH	General function prediction only
OG0000192	HTCC1002_00864	HTCC1002	Q1V1H5	TrEMBL	100	100	100	4.92e-156	440	TRUE	K06999	phospholipase/carboxylesterase	COG0400	YpfH	General function prediction only
OG0000193	NP1_00822	NP1	A0A6H1Q371	TrEMBL	100	100	100	0	1027	TRUE	K09883	cobaltochelatase CobT [EC:6.6.1.2]	COG4547	CobT2	Coenzyme transport and metabolism
OG0000193	HTCC1002_00827	HTCC1002	Q1V1L0	TrEMBL	100	100	100	0	1023	TRUE	K09883	cobaltochelatase CobT [EC:6.6.1.2]	COG4547	CobT2	Coenzyme transport and metabolism
OG0000193	HTCC1062_00452	HTCC1062	Q4FNG9	TrEMBL	100	100	100	0	1023	TRUE	K09883	cobaltochelatase CobT [EC:6.6.1.2]	COG4547	CobT2	Coenzyme transport and metabolism
OG0000194	NP1_01247	NP1	A0A6H1Q4D5	TrEMBL	100	100	100	4.83e-292	799	TRUE	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	COG0505	CarA	Amino acid transport and metabolism
OG0000194	HTCC1062_00043	HTCC1062	Q4FPQ8	TrEMBL	100	100	100	6.87e-292	798	TRUE	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	COG0505	CarA	Amino acid transport and metabolism
OG0000194	HTCC1002_01241	HTCC1002	Q1V0E7	TrEMBL	100	100	100	1.39e-291	798	TRUE	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	COG0505	CarA	Amino acid transport and metabolism
OG0000195	NP1_01274	NP1	A0A6H1Q4U8	TrEMBL	100	100	100	0	1316	TRUE	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	COG0272	Lig	Replication, recombination and repair
OG0000195	HTCC1002_01267	HTCC1002	Q1V0C3	TrEMBL	100	100	100	0	1315	TRUE	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	COG0272	Lig	Replication, recombination and repair
OG0000195	HTCC1013_01234	HTCC1013	Q4FPL3	Swiss-Prot	100	100	100	0	1315	TRUE	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	COG0272	Lig	Replication, recombination and repair
OG0000196	NP1_00761	NP1	A0A6H1Q239	TrEMBL	100	100	100	4e-183	512	TRUE	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	COG0159	TrpA	Amino acid transport and metabolism
OG0000196	HTCC1062_00496	HTCC1062	Q4FND0	Swiss-Prot	100	100	100	6.39e-185	510	TRUE	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	COG0159	TrpA	Amino acid transport and metabolism
OG0000196	HTCC1002_00784	HTCC1002	Q1V1P9	TrEMBL	100	100	100	2.32e-182	510	TRUE	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]	COG0159	TrpA	Amino acid transport and metabolism
OG0000197	HTCC1002_00675	HTCC1002	Q1V202	TrEMBL	100	100	100	1.66e-197	549	TRUE	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	COG1692	YmdB	Signal transduction mechanisms
OG0000197	HTCC1062_00604	HTCC1062	Q4FN27	TrEMBL	100	100	100	1.66e-197	549	TRUE	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	COG1692	YmdB	Signal transduction mechanisms
OG0000197	NP1_00634	NP1	A0A6H1Q323	TrEMBL	100	100	100	1.93e-196	546	TRUE	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	COG1692	YmdB	Signal transduction mechanisms
OG0000198	HTCC1002_00672	HTCC1002	Q1V205	TrEMBL	100	100	100	3.28e-148	421	TRUE	K03562	biopolymer transport protein TolQ	COG0811	TolQ	Intracellular trafficking, secretion, and vesicular transport
OG0000198	NP1_00631	NP1	A0A6H1Q2N8	TrEMBL	100	100	100	3.28e-148	421	TRUE	K03562	biopolymer transport protein TolQ	COG0811	TolQ	Intracellular trafficking, secretion, and vesicular transport
OG0000198	HTCC1062_00607	HTCC1062	Q4FN24	TrEMBL	100	100	100	4.65e-148	420	TRUE	K03562	biopolymer transport protein TolQ	COG0811	TolQ	Intracellular trafficking, secretion, and vesicular transport
OG0000199	HTCC1062_00015	HTCC1062	Q4FPM1	TrEMBL	100	100	100	0	1339	TRUE	K03657	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	COG0210	UvrD	Replication, recombination and repair
OG0000199	HTCC1002_01269	HTCC1002	Q1V0C1	TrEMBL	100	100	100	0	1338	TRUE	K03657	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	COG0210	UvrD	Replication, recombination and repair
OG0000199	NP1_01276	NP1	A0A6H1Q5A0	TrEMBL	100	100	100	0	1335	TRUE	K03657	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	COG0210	UvrD	Replication, recombination and repair
OG0000200	HTCC1002_00862	HTCC1002	Q4FNJ8	TrEMBL	100	100	100	6.67e-118	340	TRUE	K06134	3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]	COG2941	Coq7	Coenzyme transport and metabolism
OG0000201	HTCC1062_00293	HTCC1062	Q4FNX4	Swiss-Prot	100	100	100	2.19e-287	780	TRUE	K01940	argininosuccinate synthase [EC:6.3.4.5]	COG0137	ArgG	Amino acid transport and metabolism
OG0000201	NP1_00989	NP1	A0A6H1Q2F8	TrEMBL	100	100	100	7.93e-285	780	TRUE	K01940	argininosuccinate synthase [EC:6.3.4.5]	COG0137	ArgG	Amino acid transport and metabolism
OG0000201	HTCC1002_00992	HTCC1002	Q1V147	TrEMBL	100	100	100	1.87e-283	777	TRUE	K01940	argininosuccinate synthase [EC:6.3.4.5]	COG0137	ArgG	Amino acid transport and metabolism
OG0000202	HTCC1002_01181	HTCC1002	Q1V0K7	TrEMBL	100	100	100	2.03e-124	356	TRUE	K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	COG0723	QcrA/PetC	Energy production and conversion
OG0000202	NP1_01178	NP1	A0A6H1Q4K8	TrEMBL	100	100	100	2.03e-124	356	TRUE	K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	COG0723	QcrA/PetC	Energy production and conversion
OG0000202	HTCC1013_01320	HTCC1013	Q4FPG5	TrEMBL	100	100	100	4.09e-124	355	TRUE	K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	COG0723	QcrA/PetC	Energy production and conversion
OG0000203	HTCC1002_00842	HTCC1002	Q1V1J6	TrEMBL	100	100	100	0	964	TRUE	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	COG0493	GltD	Amino acid transport and metabolism
OG0000203	HTCC1062_00436	HTCC1062	Q4FNI4	TrEMBL	100	100	100	0	964	TRUE	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	COG0493	GltD	Amino acid transport and metabolism
OG0000203	NP1_00843	NP1	A0A6H1Q390	TrEMBL	100	100	100	0	961	TRUE	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	COG0493	GltD	Amino acid transport and metabolism
OG0000203	ETNP2013_S02_SV82_300m_MAG_01_00229	ETNP2013_S02_SV82_300m_MAG_01	A0A381SU41	TrEMBL	100	100	100	0	960	TRUE	K00266	glutamate synthase (NADPH) small chain [EC:1.4.1.13]	COG0493	GltD	Amino acid transport and metabolism
OG0000204	NP1_00760	NP1	A0A6H1Q3E8	TrEMBL	100	100	100	5.56e-304	830	TRUE	NA	NA	COG0133	TrpB	Amino acid transport and metabolism
OG0000204	HTCC1002_00783	HTCC1002	Q4FNC9	TrEMBL	100	100	100	2.27e-303	828	TRUE	NA	NA	COG0133	TrpB	Amino acid transport and metabolism
OG0000205	HTCC1002_00669	HTCC1002	Q4FN21	Swiss-Prot	100	100	100	4.92e-222	619	TRUE	K03641	TolB protein	COG0823	TolB	Intracellular trafficking, secretion, and vesicular transport
OG0000205	NP1_00628	NP1	A0A6H1Q1H2	TrEMBL	100	100	100	7.95e-216	610	TRUE	K03641	TolB protein	COG0823	TolB	Intracellular trafficking, secretion, and vesicular transport
OG0000206	NP1_00927	NP1	A0A6H1Q4M0	TrEMBL	100	100	100	0	1227	TRUE	K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	COG0445	MnmG	Translation, ribosomal structure and biogenesis
OG0000206	HTCC1002_00929	HTCC1002	Q1V1A9	TrEMBL	100	100	100	0	1226	TRUE	K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	COG0445	MnmG	Translation, ribosomal structure and biogenesis
OG0000206	HTCC1062_00352	HTCC1062	Q4FNR6	Swiss-Prot	100	100	100	0	1226	TRUE	K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	COG0445	MnmG	Translation, ribosomal structure and biogenesis
OG0000207	NP1_00804	NP1	A0A6H1Q3J4	TrEMBL	100	100	100	0	1097	TRUE	K03217	YidC/Oxa1 family membrane protein insertase	COG0706	YidC	Cell wall/membrane/envelope biogenesis
