OG_ID	Sequence_ID	Sequence_length	Gap_count	Identity_count	Difference_count	Percent_change
OG0001562	HIMB1709_HIMB1709_01237	233	54	105	109	63.414635
OG0001563	AH-321-I23_AH-321-I23_00222	223	9	204	16	12.068966
OG0001564	Uisw_130_Uisw_130_00356	115	0	89	14	22.608696
OG0001565	AH-324-K09_AH-324-K09_00966	249	87	129	93	61.607143
OG0001566	AG-359-G17_AG-359-G17_00799	149	45	145	2	25.257732
OG0001567	AG-913-I09_AG-913-I09_01328	335	65	314	17	21.500000
OG0001568	HIMB1513_HIMB1513_00173	406	62	381	15	18.589743
OG0001569	AG-426-I10_AG-426-I10_00911	185	24	43	114	79.425835
OG0001570	MED-G40_MED-G40_00620	90	0	48	27	46.666668
OG0001571	AG-894-P23_AG-894-P23_00628	62	46	24	31	77.777779
OG0001572	HIMB1526_HIMB1526_00409	182	60	62	95	74.380165
OG0001573	HIMB1662_HIMB1662_00103	271	14	270	1	5.263158
OG0001574	AG-899-M19_AG-899-M19_00908	266	186	132	116	70.796463
OG0001575	AG-903-L07_AG-903-L07_01307	48	0	34	11	29.166666
OG0001576	MED-G40_MED-G40_00197	268	127	88	153	77.721519
OG0001577	AG-422-B15_AG-422-B15_00961	71	2	49	16	32.876713
OG0001578	RIS-SAG-41_RIS-SAG-41_00194	136	8	105	22	27.083334
OG0001579	AG-899-N21_AG-899-N21_01087	391	5	371	10	6.313131
OG0001580	BACL5_MAG-121015-bin10_BACL5_MAG-121015-bin10_00807	41	3	32	8	27.272728
OG0001581	HIMB2211_HIMB2211_00314	157	6	156	0	4.294478
OG0001582	HIMB083_HIMB083_00701	363	109	184	142	61.016949
OG0001583	AG-390-E04_AG-390-E04_01141	103	14	31	62	73.504272
OG0001584	AG-359-B05_AG-359-B05_01033	89	0	89	0	0.000000
OG0001585	Uisw_134_02_Uisw_134_02_00463	534	15	255	246	53.551914
OG0001586	HIMB140_HIMB140_00606	261	1	260	0	0.763359
OG0001587	AG-426-M19_AG-426-M19_01234	132	1	123	7	7.518797
OG0001588	ETNP2013_S02_SV82_300m_MAG_01_ETNP2013_S02_SV82_300m_MAG_01_00175	112	28	51	42	63.571430
OG0001589	HIMB1835_HIMB1835_00883	470	27	277	136	44.265594
OG0001590	AG-447-E19_AG-447-E19_00428	281	5	273	4	4.545455
OG0001591	HIMB1409_HIMB1409_00941	158	21	69	77	61.452515
OG0001592	AG-359-B05_AG-359-B05_01004	56	0	56	0	0.000000
OG0001593	HIMB1556_HIMB1556_00911	444	6	353	46	21.555555
OG0001594	AG-896-F06_AG-896-F06_01138	119	5	103	12	16.935484
OG0001595	AG-905-G04_AG-905-G04_00836	203	118	143	46	55.451714
OG0001596	MED605_MED605_00144	441	71	117	293	77.148438
OG0001597	AG-461-L09_AG-461-L09_00319	54	0	48	4	11.111111
OG0001598	HIMB1549_HIMB1549_00742	232	2	196	25	16.239317
OG0001599	AG-390-L03_AG-390-L03_01392	227	53	160	51	42.857143
OG0001600	HTCC1002_HTCC1002_00081	226	54	138	70	50.714287
OG0001601	AG-918-N23_AG-918-N23_00590	97	2	92	5	7.070707
OG0001602	AG-891-N03_AG-891-N03_00001	251	9	245	0	5.769231
OG0001603	AG-895-F07_AG-895-F07_00874	274	8	125	119	55.673759
OG0001604	AG-905-D16_AG-905-D16_01044	439	38	207	223	56.603775
OG0001605	HIMB1526_HIMB1526_00675	113	0	112	1	0.884956
OG0001606	HIMB1430_HIMB1430_00296	154	2	141	10	9.615385
OG0001607	AG-899-G02_AG-899-G02_00244	341	136	140	178	70.649895
OG0001608	AG-457-M14_AG-457-M14_00579	143	6	49	72	67.114098
OG0001609	AG-461-P14_AG-461-P14_01031	98	8	46	37	56.603775
OG0001610	HIMB1564_HIMB1564_00969	199	28	130	46	42.731277
OG0001611	HIMB058_HIMB058_00077	255	32	228	22	20.557491
OG0001612	Uisw_090_Uisw_090_00407	126	0	109	14	13.492064
OG0001613	HIMB122_HIMB122_00183	102	0	102	0	0.000000
OG0001614	HIMB1492_HIMB1492_00174	278	0	270	3	2.877698
OG0001615	HIMB1430_HIMB1430_01186	210	8	209	1	4.128440
OG0001616	HIMB1542_HIMB1542_01008	225	1	215	6	4.867257
OG0001617	HIMB1492_HIMB1492_00166	541	8	516	17	6.010929
OG0001618	AG-918-L21_AG-918-L21_01100	45	1	44	1	4.347826
OG0001619	AG-464-P13_AG-464-P13_00167	384	1	282	62	26.753246
OG0001620	HTCC1002_HTCC1002_01016	372	61	222	113	48.729794
OG0001621	HIMB1490_HIMB1490_00877	700	2	573	86	18.376068
OG0001622	AG-894-C14_AG-894-C14_01199	236	20	230	4	10.156250
OG0001623	AG-426-M19_AG-426-M19_01322	195	25	195	0	11.363636
OG0001624	AH-324-K09_AH-324-K09_00960	203	7	89	88	57.619049
OG0001625	AG-919-A21_AG-919-A21_01088	71	16	36	28	58.620689
OG0001626	Uisw_101_Uisw_101_00547	70	0	20	38	71.428574
OG0001627	AG-325-L05_AG-325-L05_00543	179	2	91	62	49.723759
OG0001628	AG-447-E19_AG-447-E19_00433	155	4	151	3	5.031446
OG0001629	Uisw_121_Uisw_121_01299	58	4	49	5	20.967741
OG0001630	AG-447-M10_AG-447-M10_00497	187	40	115	53	49.339207
OG0001631	HIMB1556_HIMB1556_01000	55	3	53	2	8.620689
OG0001632	NP1_NP1_00777	125	6	89	23	32.061069
OG0001633	AG-430-F03_AG-430-F03_00578	249	141	82	141	78.974358
OG0001634	HIMB1430_HIMB1430_00136	198	46	125	69	48.770493
OG0001635	HIMB1526_HIMB1526_01375	137	20	79	41	49.681530
OG0001636	AG-447-K11_AG-447-K11_00169	369	110	183	155	61.795406
OG0001637	AG-909-G08_AG-909-G08_01065	442	7	435	5	3.118040
OG0001638	AG-390-C17_AG-390-C17_01159	65	0	34	20	47.692307
OG0001639	AG-894-F15_AG-894-F15_01274	151	123	38	98	86.131386
OG0001640	AG-422-G03_AG-422-G03_01213	267	6	247	9	9.523809
OG0001641	AG-426-D09_AG-426-D09_00056	45	2	42	2	10.638298
OG0001642	AG-916-O20_AG-916-O20_00877	157	0	138	11	12.101911
OG0001643	AG-414-O09_AG-414-O09_00880	49	0	44	5	10.204082
OG0001644	HTCC1002_HTCC1002_00353	632	24	426	126	35.060974
OG0001645	AG-414-O11_AG-414-O11_00730	359	0	358	1	0.278552
OG0001646	AAA795-A20_AAA795-A20_01086	266	0	265	0	0.375940
OG0001647	AG-892-K05_AG-892-K05_01067	328	89	62	243	85.131897
OG0001648	AG-899-J23_AG-899-J23_00378	33	2	27	6	22.857143
OG0001649	MED1116_MED1116_00551	114	28	50	52	64.788734
OG0001650	AG-905-O08_AG-905-O08_00035	117	34	48	57	68.211922
OG0001651	AG-426-I21_AG-426-I21_01111	326	23	188	124	46.131805
OG0001652	AG-430-E20_AG-430-E20_00861	147	0	147	0	0.000000
OG0001653	AG-414-O11_AG-414-O11_00729	184	0	181	3	1.630435
OG0001654	AG-916-M15_AG-916-M15_00019	136	0	136	0	0.000000
OG0001655	AG-894-C14_AG-894-C14_01190	378	3	376	1	1.312336
OG0001656	AG-893-N07_AG-893-N07_00968	115	11	74	33	41.269840
OG0001657	Uisw_090_Uisw_090_00546	93	15	78	14	27.777779
OG0001658	MiE-29_MiE-29_00448	764	141	410	304	54.696133
OG0001659	Uisw_092_Uisw_092_00143	366	40	271	67	33.251232
OG0001660	HIMB1723_HIMB1723_01556	131	94	62	51	72.444443
OG0001661	HIMB1577_HIMB1577_01545	63	0	51	8	19.047619
OG0001662	AG-920-L11_AG-920-L11_01032	168	0	122	39	27.380953
OG0001663	AG-430-A11_AG-430-A11_00854	63	0	62	0	1.587302
OG0001664	ARS1_ARS1_00295	100	1	59	29	41.584160
OG0001665	AG-918-E02_AG-918-E02_01336	205	43	92	98	62.903225
OG0001666	HIMB109_HIMB109_00976	236	253	43	186	91.206543
OG0001667	HIMB1526_HIMB1526_00065	387	71	233	130	49.126637
OG0001668	AG-919-C02_AG-919-C02_01196	86	0	77	7	10.465117
OG0001669	AG-461-L09_AG-461-L09_00390	324	71	313	7	20.759493
OG0001670	HIMB140_HIMB140_00403	223	10	222	1	4.721030
OG0001671	HIMB058_HIMB058_00206	322	132	248	49	45.374451
OG0001672	AG-447-K11_AG-447-K11_01273	220	0	219	1	0.454545
OG0001673	AG-430-K07_AG-430-K07_00806	67	12	53	8	32.911392
OG0001674	HTCC7211_HTCC7211_01070	225	0	216	5	4.000000
OG0001675	AG-422-C21_AG-422-C21_01322	216	74	112	86	61.379311
OG0001676	HIMB1709_HIMB1709_01510	372	128	110	232	78.000000
OG0001677	AG-410-O02_AG-410-O02_00771	224	71	56	152	81.016953
OG0001678	AG-914-L20_AG-914-L20_00286	600	33	270	264	57.345970
OG0001679	HIMB1506_HIMB1506_01551	1122	32	839	193	27.296360
OG0001680	AG-913-I06_AG-913-I06_00983	57	36	40	14	56.989246
OG0001681	AG-390-I15_AG-390-I15_00905	67	0	64	2	4.477612
OG0001682	AG-333-A04_AG-333-A04_00852	137	0	131	5	4.379562
OG0001683	HIMB1526_HIMB1526_01347	602	53	244	309	62.748093
OG0001684	AG-426-I21_AG-426-I21_00912	227	15	133	76	45.041321
OG0001685	AG-895-J19_AG-895-J19_00673	412	78	130	235	73.469391
OG0001686	AG-894-C14_AG-894-C14_01191	237	0	220	11	7.172996
OG0001687	HIMB140_HIMB140_00425	85	0	85	0	0.000000
OG0001688	HTCC8051_HTCC8051_00526	260	9	173	73	35.687733
OG0001689	AG-903-M21_AG-903-M21_00611	235	67	188	23	37.748344
OG0001690	AG-390-D15_AG-390-D15_01164	179	25	34	133	83.333336
OG0001691	HIMB1685_HIMB1685_00499	280	19	280	0	6.354515
OG0001692	AG-414-L04_AG-414-L04_00564	351	131	87	241	81.950211
OG0001693	HIMB1494_HIMB1494_00840	53	1	42	6	22.222221
OG0001694	AG-914-I16_AG-914-I16_00468	160	2	144	8	11.111111
OG0001695	AH-321-L23_AH-321-L23_00321	436	91	153	236	70.967743
OG0001696	HIMB1863_HIMB1863_01031	76	28	29	34	72.115387
OG0001697	AG-422-E09_AG-422-E09_00325	180	138	145	26	54.402515
OG0001698	AG-915-G13_AG-915-G13_00022	114	7	84	24	30.578512
OG0001699	AG-895-F07_AG-895-F07_00816	380	55	306	60	29.655172
OG0001700	AG-349-O05_AG-349-O05_00823	203	0	203	0	0.000000
OG0001701	AG-894-O09_AG-894-O09_00617	226	15	221	4	8.298756
OG0001702	AG-390-G23_AG-390-G23_00140	147	3	146	0	2.666667
OG0001703	AG-911-E02_AG-911-E02_00209	327	70	202	100	49.118389
OG0001704	AG-909-G09_AG-909-G09_00427	510	22	373	111	29.887218
OG0001705	AG-325-G21_AG-325-G21_00250	228	18	145	61	41.056911
OG0001706	AG-896-K10_AG-896-K10_01000	306	61	249	46	32.152588
OG0001707	AG-390-M14_AG-390-M14_01169	121	28	64	48	57.046978
OG0001708	AG-422-E09_AG-422-E09_00105	335	2	316	9	6.231454
OG0001709	AG-426-K09_AG-426-K09_01274	276	59	113	136	66.268654
OG0001710	AG-893-L07_AG-893-L07_00522	60	0	57	2	5.000000
OG0001711	AG-426-M19_AG-426-M19_00631	863	0	857	3	0.695249
OG0001712	AG-899-O02_AG-899-O02_00699	122	49	77	39	54.970760
OG0001713	AG-447-L10_AG-447-L10_00791	324	0	324	0	0.000000
OG0001714	AG-901-G03_AG-901-G03_00904	156	7	130	22	20.245399
OG0001715	AG-896-A02_AG-896-A02_00560	434	23	276	132	39.606129
OG0001716	ME-17_ME-17_00947	40	0	28	9	30.000000
OG0001717	AH-321-M13_AH-321-M13_00927	47	9	25	20	55.357143
OG0001718	AG-430-E20_AG-430-E20_00222	377	1	256	95	32.275131
OG0001719	AG-899-O02_AG-899-O02_01154	51	8	41	8	30.508474
OG0001720	HIMB1492_HIMB1492_00164	629	2	587	35	6.973059
OG0001721	AG-325-E13_AG-325-E13_00419	188	84	108	56	60.294117
OG0001722	HIMB1506_HIMB1506_01532	150	36	112	29	39.784946
OG0001723	IMCC9063_IMCC9063_00041	68	33	21	32	79.207924
OG0001724	AG-447-C08_AG-447-C08_01107	101	0	98	1	2.970297
OG0001725	AG-349-L17_AG-349-L17_00076	100	0	100	0	0.000000
OG0001726	AG-908-C18_AG-908-C18_00682	123	0	120	1	2.439024
OG0001727	AG-422-C21_AG-422-C21_00536	236	0	163	59	30.932203
OG0001728	AG-447-P03_AG-447-P03_00306	80	0	64	8	20.000000
OG0001729	AG-892-L05_AG-892-L05_00835	344	6	291	32	16.857143
OG0001730	AG-359-C09_AG-359-C09_01082	138	11	138	0	7.382550
OG0001731	AG-915-K13_AG-915-K13_01216	176	17	158	9	18.134714
OG0001732	HIMB1493_HIMB1493_00974	202	162	180	19	50.549450
OG0001733	Uisw_094_Uisw_094_01374	213	6	162	40	26.027397
OG0001734	IMCC9063_IMCC9063_00091	155	31	78	67	58.064518
OG0001735	HIMB1490_HIMB1490_00993	158	62	84	54	61.818180
OG0001736	HIMB1701_HIMB1701_00410	55	2	38	10	33.333332
OG0001737	AG-426-I10_AG-426-I10_00775	221	97	118	84	62.893082
OG0001738	AG-920-L20_AG-920-L20_01312	120	18	50	62	63.768116
OG0001739	AG-422-D23_AG-422-D23_01143	324	0	303	13	6.481482
OG0001740	AG-359-G17_AG-359-G17_00183	179	0	169	6	5.586592
OG0001741	AG-917-C08_AG-917-C08_00907	223	206	60	147	86.013985
OG0001742	AG-893-M03_AG-893-M03_01207	124	0	70	39	43.548386
OG0001743	AG-422-C21_AG-422-C21_00297	149	0	79	58	46.979866
OG0001744	AG-426-I21_AG-426-I21_00446	144	5	98	38	34.228188
OG0001745	AG-439-D15_AG-439-D15_00538	290	5	176	88	40.338982
OG0001746	AG-422-B15_AG-422-B15_00782	158	1	97	44	38.993710
OG0001747	AG-892-E08_AG-892-E08_00408	150	104	92	51	63.779526
OG0001748	HIMB1430_HIMB1430_01204	70	0	70	0	0.000000
OG0001749	AG-426-O05_AG-426-O05_00922	164	8	105	43	38.953487
OG0001750	AG-894-L13_AG-894-L13_00997	157	2	144	9	9.433962
OG0001751	AH-321-P04_AH-321-P04_00846	286	60	142	121	58.959538
OG0001752	HIMB1488_HIMB1488_01293	491	84	132	315	77.043480
OG0001753	AG-404-P13_AG-404-P13_00678	247	4	216	18	13.944223
OG0001754	AG-891-J04_AG-891-J04_00284	717	14	538	142	26.402189
OG0001755	AG-461-P14_AG-461-P14_00905	68	7	39	19	48.000000
OG0001756	AG-891-J04_AG-891-J04_00486	237	0	187	37	21.097046
OG0001757	AG-422-C21_AG-422-C21_00840	284	25	208	59	32.686085
OG0001758	AG-892-M06_AG-892-M06_00417	124	1	94	17	24.799999
OG0001759	HIMB1488_HIMB1488_00612	211	5	210	1	2.777778
OG0001760	HIMB1506_HIMB1506_00215	442	0	439	3	0.678733
OG0001761	HIMB1490_HIMB1490_00516	133	0	122	8	8.270677
OG0001762	AG-905-O08_AG-905-O08_00656	42	0	31	11	26.190475
OG0001763	HIMB1565_HIMB1565_01170	359	9	224	98	39.130436
OG0001764	AG-343-E17_AG-343-E17_00703	103	5	55	28	49.074074
OG0001765	HIMB1492_HIMB1492_00162	618	3	576	33	7.246377
OG0001766	HIMB1835_HIMB1835_00498	96	27	95	0	22.764227
OG0001767	AG-893-M03_AG-893-M03_00431	172	14	133	26	28.494623
OG0001768	AG-333-A04_AG-333-A04_00269	159	0	144	8	9.433962
OG0001769	HIMB140_HIMB140_00494	339	0	336	1	0.884956
OG0001770	AG-914-J05_AG-914-J05_00026	283	152	135	110	68.965515
OG0001771	Uisw_130_Uisw_130_00271	59	56	17	33	85.217392
OG0001772	AG-894-K15_AG-894-K15_00071	57	5	43	10	30.645161
OG0001773	HTCC1002_HTCC1002_00075	54	3	35	13	38.596493
OG0001774	AG-410-K05_AG-410-K05_01104	38	0	29	8	23.684210
OG0001775	HIMB1701_HIMB1701_01292	44	34	15	23	80.769234
OG0001776	AG-916-J11_AG-916-J11_00908	221	8	79	119	65.502182
OG0001777	HIMB1723_HIMB1723_00132	198	5	181	11	10.837439
OG0001778	HIMB1526_HIMB1526_00113	273	75	141	108	59.482758
OG0001779	AG-919-N17_AG-919-N17_00778	320	56	141	148	62.500000
OG0001780	HIMB1321_HIMB1321_00829	67	3	40	20	42.857143
OG0001781	AG-919-C02_AG-919-C02_01080	75	51	12	59	90.476189
OG0001782	AG-892-L05_AG-892-L05_00627	58	12	29	24	58.571430
OG0001783	HIMB2215_HIMB2215_01301	248	5	218	19	13.833992
OG0001784	AH-287-J18_AH-287-J18_00907	142	3	108	24	25.517241
OG0001785	AG-901-I06_AG-901-I06_00191	298	34	130	150	60.843372
OG0001786	AG-333-A04_AG-333-A04_01380	175	0	149	17	14.857142
OG0001787	SAG-MED49_SAG-MED49_01223	77	0	45	23	41.558441
OG0001788	AG-461-E04_AG-461-E04_01018	189	9	101	61	48.989899
OG0001789	AG-439-D15_AG-439-D15_01219	356	22	177	162	53.174603
OG0001790	AG-422-C21_AG-422-C21_01086	111	1	104	3	7.142857
OG0001791	HIMB114_HIMB114_01180	205	26	79	105	65.800865
OG0001792	AG-914-B14_AG-914-B14_01175	385	90	242	115	49.052631
OG0001793	AG-430-E20_AG-430-E20_00343	38	0	38	0	0.000000
OG0001794	AG-894-C14_AG-894-C14_00454	416	0	409	4	1.682692
OG0001795	AG-390-G13_AG-390-G13_00190	129	57	30	88	83.870964
OG0001796	AG-426-I21_AG-426-I21_00542	225	53	97	101	65.107910
OG0001797	HIMB1463_HIMB1463_00607	138	15	70	53	54.248367
OG0001798	AG-916-O20_AG-916-O20_00460	228	0	208	7	8.771930
OG0001799	HTCC1002_HTCC1002_00056	162	3	161	1	2.424242
OG0001800	AG-439-D15_AG-439-D15_00427	475	13	457	13	6.352459
OG0001801	AG-919-F21_AG-919-F21_00638	35	0	28	5	20.000000
OG0001802	AG-913-I06_AG-913-I06_00426	61	4	58	3	10.769231
OG0001803	AG-895-F07_AG-895-F07_00603	138	0	125	8	9.420290
OG0001804	AG-414-O11_AG-414-O11_00394	130	24	63	52	59.090908
OG0001805	AG-891-A05_AG-891-A05_01104	44	1	44	0	2.222222
OG0001806	HIMB1526_HIMB1526_00112	221	51	106	104	61.029411
OG0001807	HIMB1765_HIMB1765_00949	143	15	98	38	37.974682
OG0001808	AG-422-F15_AG-422-F15_00001	299	27	178	86	45.398773
OG0001809	AG-430-E20_AG-430-E20_00397	353	20	307	36	17.694370
OG0001810	AG-912-L11_AG-912-L11_01113	57	8	51	5	21.538462
OG0001811	Uisw_094_Uisw_094_01402	202	5	188	9	9.178744
OG0001812	AG-916-B06_AG-916-B06_00770	167	1	166	0	1.190476
OG0001813	Uisw_101_Uisw_101_00918	536	0	517	12	3.544776
OG0001814	AG-917-I17_AG-917-I17_00117	982	179	414	507	64.341087
OG0001815	AG-390-M02_AG-390-M02_00531	253	12	230	13	13.207547
OG0001816	Uisw_114_Uisw_114_00937	266	94	97	149	73.055557
OG0001817	AG-919-F21_AG-919-F21_00549	51	3	45	5	16.666666
OG0001818	HIMB2200_HIMB2200_00885	302	100	187	103	53.482586
OG0001819	AG-426-K09_AG-426-K09_00328	33	0	31	1	6.060606
OG0001820	AG-918-L07_AG-918-L07_00431	235	18	111	99	56.126484
OG0001821	AG-896-A02_AG-896-A02_00374	262	11	191	46	30.036631
OG0001822	HIMB1490_HIMB1490_00873	87	3	48	35	46.666668
OG0001823	HIMB2187_HIMB2187_00014	74	24	18	47	81.632652
OG0001824	AG-896-L20_AG-896-L20_00693	132	5	65	49	52.554745
OG0001825	AG-447-B22_AG-447-B22_00330	223	222	58	150	86.966293
OG0001826	AG-461-L09_AG-461-L09_00986	44	0	38	2	13.636364
OG0001827	AG-895-F07_AG-895-F07_00813	246	29	242	3	12.000000
OG0001828	AG-447-L14_AG-447-L14_00496	174	64	107	48	55.042015
OG0001829	AG-422-C21_AG-422-C21_00041	396	9	253	100	37.530865
OG0001830	AG-439-D15_AG-439-D15_00473	311	17	296	15	9.756098
OG0001831	HIMB1430_HIMB1430_00134	401	4	400	0	1.234568
OG0001832	ME-17_ME-17_00382	80	1	51	18	37.037037
OG0001833	HIMB1430_HIMB1430_01443	32	0	32	0	0.000000
OG0001834	HIMB1526_HIMB1526_00676	324	3	321	1	1.834862
OG0001835	BACL5_MAG-120820-bin39_BACL5_MAG-120820-bin39_00251	241	0	220	15	8.713693
OG0001836	RIS-SAG-41_RIS-SAG-41_00915	69	1	51	17	27.142857
OG0001837	HIMB1506_HIMB1506_01531	125	6	102	22	22.137405
OG0001838	HIMB1587_HIMB1587_00535	692	163	211	459	75.321640
OG0001839	AG-893-I20_AG-893-I20_00940	181	10	80	81	58.115185
OG0001840	AG-422-E09_AG-422-E09_00167	245	4	240	3	3.614458
OG0001841	AG-891-J04_AG-891-J04_00667	307	23	288	19	12.727273
OG0001842	AG-422-C21_AG-422-C21_00221	243	1	229	9	6.147541
OG0001843	AG-447-K09_AG-447-K09_00377	406	14	376	16	10.476191
OG0001844	AG-911-G03_AG-911-G03_00421	110	0	110	0	0.000000
OG0001845	HIMB1321_HIMB1321_01291	126	1	102	18	19.685040
OG0001846	AG-899-M07_AG-899-M07_01196	327	134	191	100	58.568329
OG0001847	AG-414-B15_AG-414-B15_00138	168	8	116	33	34.090908
OG0001848	AG-917-D03_AG-917-D03_00170	582	169	138	408	81.624504
OG0001849	HIMB1492_HIMB1492_00552	594	115	167	365	76.445702
OG0001850	AG-913-I14_AG-913-I14_00951	362	0	350	6	3.314917
OG0001851	AG-896-L20_AG-896-L20_00685	40	7	15	23	68.085106
OG0001852	HIMB1564_HIMB1564_00862	324	7	230	69	30.513596
OG0001853	AG-891-C15_AG-891-C15_00050	139	17	90	38	42.307693
OG0001854	AG-390-M02_AG-390-M02_00178	174	11	100	54	45.945946
OG0001855	AG-422-C21_AG-422-C21_00275	233	12	175	42	28.571428
OG0001856	AG-899-O02_AG-899-O02_01072	330	18	266	50	23.563219
OG0001857	HTCC1040_HTCC1040_01371	50	20	13	26	81.428574
OG0001858	SAG-MED08_SAG-MED08_00423	69	6	40	25	46.666668
OG0001859	AG-911-E02_AG-911-E02_01220	133	31	56	64	65.853661
OG0001860	AG-910-G11_AG-910-G11_00897	212	18	92	96	60.000000
OG0001861	AG-390-C17_AG-390-C17_00785	320	136	99	196	78.289474
OG0001862	AG-430-E20_AG-430-E20_00080	85	8	85	0	8.602151
OG0001863	HIMB1485_HIMB1485_01033	519	46	278	223	50.796459
OG0001864	AG-422-B15_AG-422-B15_00230	182	25	157	12	24.154589
OG0001865	CPC289_CPC289_00342	242	7	186	29	25.301205
OG0001866	AG-422-B15_AG-422-B15_00059	199	4	197	0	2.955665
OG0001867	AG-422-K17_AG-422-K17_00681	71	0	61	5	14.084507
OG0001868	AG-913-I14_AG-913-I14_00915	225	77	184	33	39.072849
OG0001869	AG-894-E10_AG-894-E10_00554	149	17	70	59	57.831326
OG0001870	AG-917-F16_AG-917-F16_00911	457	53	207	190	59.411766
OG0001871	HIMB1526_HIMB1526_01385	552	40	291	210	50.844593
OG0001872	AG-909-G09_AG-909-G09_00056	323	78	197	106	50.872818
OG0001873	HIMB1702_HIMB1702_01523	184	18	101	73	50.000000
OG0001874	AG-905-O08_AG-905-O08_00033	353	54	64	277	84.275185
OG0001875	MED602_MED602_00747	79	33	26	45	76.785713
OG0001876	AG-909-G09_AG-909-G09_00944	157	31	155	1	17.553192
OG0001877	HTCC1002_HTCC1002_00744	148	55	51	79	74.876846
OG0001878	AG-422-B15_AG-422-B15_00659	58	0	54	1	6.896552
OG0001879	AG-359-M21_AG-359-M21_00242	93	0	93	0	0.000000
OG0001880	AG-892-F15_AG-892-F15_00155	121	13	83	33	38.059700
OG0001881	AG-919-C02_AG-919-C02_00435	313	87	298	13	25.500000
OG0001882	HIMB1505_HIMB1505_00726	437	8	240	135	46.067417
OG0001883	HTCC1040_HTCC1040_01043	466	7	436	20	7.822410
OG0001884	HIMB1662_HIMB1662_01353	482	26	482	0	5.118110
OG0001885	HIMB1494_HIMB1494_00829	108	0	108	0	0.000000
OG0001886	AG-919-N17_AG-919-N17_00946	199	30	169	20	26.200872
OG0001887	AG-313-A04_AG-313-A04_00354	212	24	64	128	72.881355
OG0001888	AG-447-O23_AG-447-O23_00591	147	9	70	61	55.128204
OG0001889	AG-917-E05_AG-917-E05_00169	131	17	59	50	60.135136
OG0001890	AG-365-L04_AG-365-L04_00306	166	38	82	69	59.803921
OG0001891	AG-899-M19_AG-899-M19_00981	336	100	172	122	60.550457
OG0001892	AG-439-G19_AG-439-G19_00220	301	43	265	32	22.965117
OG0001893	SAG-MED05_SAG-MED05_00923	145	30	92	29	47.428570
OG0001894	AG-404-P13_AG-404-P13_00543	309	4	294	9	6.070288
OG0001895	AG-426-K09_AG-426-K09_00607	449	28	326	93	31.656185
OG0001896	AG-891-J04_AG-891-J04_00675	311	2	306	3	2.236422
OG0001897	AG-919-N17_AG-919-N17_00307	282	57	280	1	17.404129
OG0001898	AG-447-L10_AG-447-L10_01064	126	7	71	36	46.616543
OG0001899	HIMB1430_HIMB1430_01385	35	0	34	0	2.857143
OG0001900	NP1_NP1_00536	50	7	50	0	12.280702
OG0001901	AG-920-I06_AG-920-I06_00599	72	11	54	13	34.939758
OG0001902	HIMB1701_HIMB1701_00490	231	0	229	2	0.865801
OG0001903	AG-426-I10_AG-426-I10_01195	296	65	127	144	64.819946
OG0001904	HTCC7214_HTCC7214_01379	453	0	443	5	2.207505
OG0001905	AG-893-M03_AG-893-M03_00433	59	0	59	0	0.000000
OG0001906	AG-905-D16_AG-905-D16_00865	235	9	155	52	36.475410
OG0001907	AG-422-C21_AG-422-C21_00540	355	21	353	2	6.117021
OG0001908	HIMB1835_HIMB1835_00587	78	3	47	25	41.975307
OG0001909	AG-892-J03_AG-892-J03_00767	89	0	83	4	6.741573
OG0001910	AG-422-B15_AG-422-B15_00830	134	3	134	0	2.189781
OG0001911	HIMB1521_HIMB1521_00148	232	16	44	171	82.258064
OG0001912	HIMB122_HIMB122_00931	110	0	110	0	0.000000
OG0001913	AG-430-I18_AG-430-I18_01048	175	82	110	51	57.198444
OG0001914	HIMB1491_HIMB1491_01208	291	22	237	45	24.281151
OG0001915	Uisw_090_Uisw_090_01099	37	0	36	1	2.702703
OG0001916	HIMB2305_HIMB2305_01391	709	11	585	64	18.750000
OG0001917	AG-918-M15_AG-918-M15_00169	412	122	238	124	55.430710
OG0001918	AG-896-A02_AG-896-A02_00604	416	53	411	3	12.366737
OG0001919	AG-390-C19_AG-390-C19_00085	1069	149	246	748	79.802956
OG0001920	HIMB1748_HIMB1748_00629	267	50	122	135	61.514194
OG0001921	AG-426-M05_AG-426-M05_01289	613	1	606	2	1.302932
OG0001922	AG-919-C02_AG-919-C02_00987	226	38	122	77	53.787880
OG0001923	Uisw_137_Uisw_137_00996	68	0	65	1	4.411765
OG0001924	SAG-MED06_SAG-MED06_01170	244	26	217	18	19.629629
OG0001925	AH-287-E19_AH-287-E19_00336	44	4	42	2	12.500000
OG0001926	AG-422-F15_AG-422-F15_00944	54	0	52	0	3.703704
OG0001927	AG-895-G15_AG-895-G15_01080	288	22	59	209	80.967743
OG0001928	AG-917-C11_AG-917-C11_00473	102	26	80	15	37.500000
OG0001929	AG-337-D17_AG-337-D17_00930	244	140	150	76	60.937500
OG0001930	AG-917-E05_AG-917-E05_01160	378	15	282	65	28.244274
OG0001931	HIMB1526_HIMB1526_01386	331	70	149	156	62.842892
OG0001932	AG-422-B15_AG-422-B15_00895	374	23	372	2	6.297229
OG0001933	AG-439-D15_AG-439-D15_00709	387	7	386	1	2.030457
OG0001934	AG-899-B09_AG-899-B09_00441	1072	146	324	660	73.399017
